"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"11759","0.3803894817829132","0.3803894817829132","0.3803894817829132","0.464352011680603","0.464352011680603","0.464352011680603","0.543448269367218","0.543448269367218","0.543448269367218","0.2963676452636719","0.2963676452636719","0.2963676452636719","1.0960087776184082","1.0960087776184082","1.0960087776184082","0.6115086674690247","0.6115086674690247","0.6115086674690247"
"11789","0.2956688106060028","0.2956688106060028","0.2956688106060028","0.5853403210639954","0.5853403210639954","0.5853403210639954","0.34085503220558167","0.34085503220558167","0.34085503220558167","0.4009110629558563","0.4009110629558563","0.4009110629558563","1.1559739112854004","1.1559739112854004","1.1559739112854004","0.3988288938999176","0.3988288938999176","0.3988288938999176"
"11819","0.27792593836784363","0.27792593836784363","0.27792593836784363","0.33827993273735046","0.33827993273735046","0.33827993273735046","0.28507375717163086","0.28507375717163086","0.28507375717163086","0.3009422719478607","0.3009422719478607","0.3009422719478607","1.1087768077850342","1.1087768077850342","1.1087768077850342","0.3492659628391266","0.3492659628391266","0.3492659628391266"
"11849","0.1647493690252304","0.1647493690252304","0.1647493690252304","1.4331989288330078","1.4331989288330078","1.4331989288330078","0.3660179376602173","0.3660179376602173","0.3660179376602173","0.27284136414527893","0.27284136414527893","0.27284136414527893","2.425474166870117","2.425474166870117","2.425474166870117","0.3852810263633728","0.3852810263633728","0.3852810263633728"
"11879","0.2274654656648636","0.2274654656648636","0.2274654656648636","0.9875631332397461","0.9875631332397461","0.9875631332397461","0.19414812326431274","0.19414812326431274","0.19414812326431274","0.32259154319763184","0.32259154319763184","0.32259154319763184","1.440679907798767","1.440679907798767","1.440679907798767","0.26667293906211853","0.26667293906211853","0.26667293906211853"
"11909","0.19817189872264862","0.19817189872264862","0.19817189872264862","0.7411364316940308","0.7411364316940308","0.7411364316940308","0.37336933612823486","0.37336933612823486","0.37336933612823486","0.325326144695282","0.325326144695282","0.325326144695282","1.0116865634918213","1.0116865634918213","1.0116865634918213","0.40925833582878113","0.40925833582878113","0.40925833582878113"
"11939","0.193404883146286","0.193404883146286","0.193404883146286","0.9617181420326233","0.9617181420326233","0.9617181420326233","0.32569587230682373","0.32569587230682373","0.32569587230682373","0.2840721011161804","0.2840721011161804","0.2840721011161804","1.4132943153381348","1.4132943153381348","1.4132943153381348","0.42753854393959045","0.42753854393959045","0.42753854393959045"
"11969","0.1769222617149353","0.1769222617149353","0.1769222617149353","0.6045243144035339","0.6045243144035339","0.6045243144035339","0.1956602782011032","0.1956602782011032","0.1956602782011032","0.22259671986103058","0.22259671986103058","0.22259671986103058","1.0523861646652222","1.0523861646652222","1.0523861646652222","0.2951745092868805","0.2951745092868805","0.2951745092868805"
"11999","0.25453048944473267","0.25453048944473267","0.25453048944473267","0.7008306980133057","0.7008306980133057","0.7008306980133057","0.2689630687236786","0.2689630687236786","0.2689630687236786","0.41068053245544434","0.41068053245544434","0.41068053245544434","1.2489405870437622","1.2489405870437622","1.2489405870437622","0.5660425424575806","0.5660425424575806","0.5660425424575806"
"12029","0.2276947796344757","0.2276947796344757","0.2276947796344757","0.7066394090652466","0.7066394090652466","0.7066394090652466","0.3093459904193878","0.3093459904193878","0.3093459904193878","0.24783234298229218","0.24783234298229218","0.24783234298229218","1.142581582069397","1.142581582069397","1.142581582069397","0.2843477427959442","0.2843477427959442","0.2843477427959442"
"12059","0.13458505272865295","0.13458505272865295","0.13458505272865295","0.5437699556350708","0.5437699556350708","0.5437699556350708","0.17726172506809235","0.17726172506809235","0.17726172506809235","0.3184492290019989","0.3184492290019989","0.3184492290019989","1.0918575525283813","1.0918575525283813","1.0918575525283813","0.29700368642807007","0.29700368642807007","0.29700368642807007"
"12089","0.17079703509807587","0.17079703509807587","0.17079703509807587","0.3996407985687256","0.3996407985687256","0.3996407985687256","0.35373052954673767","0.35373052954673767","0.35373052954673767","0.3159417510032654","0.3159417510032654","0.3159417510032654","1.0776963233947754","1.0776963233947754","1.0776963233947754","0.3615487515926361","0.3615487515926361","0.3615487515926361"
"12119","0.23138335347175598","0.23138335347175598","0.23138335347175598","0.7533780336380005","0.7533780336380005","0.7533780336380005","0.4483088552951813","0.4483088552951813","0.4483088552951813","0.41137734055519104","0.41137734055519104","0.41137734055519104","1.681444764137268","1.681444764137268","1.681444764137268","0.4223470687866211","0.4223470687866211","0.4223470687866211"
"12149","0.25058603286743164","0.25058603286743164","0.25058603286743164","0.5388886332511902","0.5388886332511902","0.5388886332511902","0.41258376836776733","0.41258376836776733","0.41258376836776733","0.26597681641578674","0.26597681641578674","0.26597681641578674","1.0388050079345703","1.0388050079345703","1.0388050079345703","0.4072132706642151","0.4072132706642151","0.4072132706642151"
"12179","0.2581019997596741","0.2581019997596741","0.2581019997596741","1.0502490997314453","1.0502490997314453","1.0502490997314453","0.275330513715744","0.275330513715744","0.275330513715744","0.28968289494514465","0.28968289494514465","0.28968289494514465","1.5703051090240479","1.5703051090240479","1.5703051090240479","0.38188090920448303","0.38188090920448303","0.38188090920448303"
"12209","0.2342066913843155","0.2342066913843155","0.2342066913843155","0.5513802766799927","0.5513802766799927","0.5513802766799927","0.31188392639160156","0.31188392639160156","0.31188392639160156","0.2625865936279297","0.2625865936279297","0.2625865936279297","1.082289218902588","1.082289218902588","1.082289218902588","0.3711879551410675","0.3711879551410675","0.3711879551410675"
"12239","0.15281589329242706","0.15281589329242706","0.15281589329242706","0.4466917812824249","0.4466917812824249","0.4466917812824249","0.2366822212934494","0.2366822212934494","0.2366822212934494","0.2594209313392639","0.2594209313392639","0.2594209313392639","0.9593270421028137","0.9593270421028137","0.9593270421028137","0.3009796440601349","0.3009796440601349","0.3009796440601349"
"12269","0.19531428813934326","0.19531428813934326","0.19531428813934326","0.7903769612312317","0.7903769612312317","0.7903769612312317","0.264398455619812","0.264398455619812","0.264398455619812","0.38327518105506897","0.38327518105506897","0.38327518105506897","2.0177786350250244","2.0177786350250244","2.0177786350250244","0.41479241847991943","0.41479241847991943","0.41479241847991943"
"12299","0.17138051986694336","0.17138051986694336","0.17138051986694336","0.7183769941329956","0.7183769941329956","0.7183769941329956","0.2291140854358673","0.2291140854358673","0.2291140854358673","0.3938101828098297","0.3938101828098297","0.3938101828098297","1.2234859466552734","1.2234859466552734","1.2234859466552734","0.360725998878479","0.360725998878479","0.360725998878479"
"12329","0.27701207995414734","0.27701207995414734","0.27701207995414734","0.3962947130203247","0.3962947130203247","0.3962947130203247","0.33050331473350525","0.33050331473350525","0.33050331473350525","0.3716365098953247","0.3716365098953247","0.3716365098953247","1.281728982925415","1.281728982925415","1.281728982925415","0.2441224604845047","0.2441224604845047","0.2441224604845047"
"12359","0.13179486989974976","0.13179486989974976","0.13179486989974976","0.8929343819618225","0.8929343819618225","0.8929343819618225","0.4397236406803131","0.4397236406803131","0.4397236406803131","0.29802969098091125","0.29802969098091125","0.29802969098091125","1.6888667345046997","1.6888667345046997","1.6888667345046997","0.2762709856033325","0.2762709856033325","0.2762709856033325"
"12389","0.146334707736969","0.146334707736969","0.146334707736969","0.6660932898521423","0.6660932898521423","0.6660932898521423","0.20797225832939148","0.20797225832939148","0.20797225832939148","0.32717326283454895","0.32717326283454895","0.32717326283454895","1.6173782348632812","1.6173782348632812","1.6173782348632812","0.3303692638874054","0.3303692638874054","0.3303692638874054"
"12419","0.2025473564863205","0.2025473564863205","0.2025473564863205","0.5737763047218323","0.5737763047218323","0.5737763047218323","0.3341063857078552","0.3341063857078552","0.3341063857078552","0.29703930020332336","0.29703930020332336","0.29703930020332336","1.4123374223709106","1.4123374223709106","1.4123374223709106","0.4910481870174408","0.4910481870174408","0.4910481870174408"
"12449","0.13771598041057587","0.13771598041057587","0.13771598041057587","0.8872332572937012","0.8872332572937012","0.8872332572937012","0.18655607104301453","0.18655607104301453","0.18655607104301453","0.2643275856971741","0.2643275856971741","0.2643275856971741","1.123841643333435","1.123841643333435","1.123841643333435","0.42086195945739746","0.42086195945739746","0.42086195945739746"
"12479","0.17200417816638947","0.17200417816638947","0.17200417816638947","0.42469000816345215","0.42469000816345215","0.42469000816345215","0.2980283200740814","0.2980283200740814","0.2980283200740814","0.3287036716938019","0.3287036716938019","0.3287036716938019","1.401727318763733","1.401727318763733","1.401727318763733","0.4265195429325104","0.4265195429325104","0.4265195429325104"
"12509","0.1898908019065857","0.1898908019065857","0.1898908019065857","0.5875291228294373","0.5875291228294373","0.5875291228294373","0.255953311920166","0.255953311920166","0.255953311920166","0.43559402227401733","0.43559402227401733","0.43559402227401733","1.2218551635742188","1.2218551635742188","1.2218551635742188","0.46139857172966003","0.46139857172966003","0.46139857172966003"
"12539","0.3339780867099762","0.3339780867099762","0.3339780867099762","0.669608473777771","0.669608473777771","0.669608473777771","0.2903173565864563","0.2903173565864563","0.2903173565864563","0.30081692337989807","0.30081692337989807","0.30081692337989807","1.2441041469573975","1.2441041469573975","1.2441041469573975","0.32594946026802063","0.32594946026802063","0.32594946026802063"
"12569","0.16171976923942566","0.16171976923942566","0.16171976923942566","0.43436431884765625","0.43436431884765625","0.43436431884765625","0.24846820533275604","0.24846820533275604","0.24846820533275604","0.2649165689945221","0.2649165689945221","0.2649165689945221","1.0405837297439575","1.0405837297439575","1.0405837297439575","0.3756714463233948","0.3756714463233948","0.3756714463233948"
"12599","0.20098790526390076","0.20098790526390076","0.20098790526390076","0.45575645565986633","0.45575645565986633","0.45575645565986633","0.2439400851726532","0.2439400851726532","0.2439400851726532","0.30595722794532776","0.30595722794532776","0.30595722794532776","1.0253030061721802","1.0253030061721802","1.0253030061721802","0.5447320342063904","0.5447320342063904","0.5447320342063904"
"12629","0.20257346332073212","0.20257346332073212","0.20257346332073212","0.8625187277793884","0.8625187277793884","0.8625187277793884","0.21370159089565277","0.21370159089565277","0.21370159089565277","0.2611164152622223","0.2611164152622223","0.2611164152622223","1.5045337677001953","1.5045337677001953","1.5045337677001953","0.39949020743370056","0.39949020743370056","0.39949020743370056"
"12659","0.21857057511806488","0.21857057511806488","0.21857057511806488","0.525783121585846","0.525783121585846","0.525783121585846","0.3509479761123657","0.3509479761123657","0.3509479761123657","0.23705042898654938","0.23705042898654938","0.23705042898654938","1.231673002243042","1.231673002243042","1.231673002243042","0.41778022050857544","0.41778022050857544","0.41778022050857544"
"12689","0.1868792623281479","0.1868792623281479","0.1868792623281479","0.4913334846496582","0.4913334846496582","0.4913334846496582","0.2678458094596863","0.2678458094596863","0.2678458094596863","0.35490164160728455","0.35490164160728455","0.35490164160728455","1.191438913345337","1.191438913345337","1.191438913345337","0.4487774968147278","0.4487774968147278","0.4487774968147278"
"12719","0.21184253692626953","0.21184253692626953","0.21184253692626953","0.5489477515220642","0.5489477515220642","0.5489477515220642","0.6317218542098999","0.6317218542098999","0.6317218542098999","0.7899465560913086","0.7899465560913086","0.7899465560913086","0.9940119981765747","0.9940119981765747","0.9940119981765747","0.4254167079925537","0.4254167079925537","0.4254167079925537"
"12749","0.15527448058128357","0.15527448058128357","0.15527448058128357","0.6694197654724121","0.6694197654724121","0.6694197654724121","0.3434787392616272","0.3434787392616272","0.3434787392616272","0.37375372648239136","0.37375372648239136","0.37375372648239136","1.2169631719589233","1.2169631719589233","1.2169631719589233","0.3349416255950928","0.3349416255950928","0.3349416255950928"
"12779","0.41625744104385376","0.41625744104385376","0.41625744104385376","0.620859682559967","0.620859682559967","0.620859682559967","0.18539027869701385","0.18539027869701385","0.18539027869701385","0.6729241013526917","0.6729241013526917","0.6729241013526917","1.0133858919143677","1.0133858919143677","1.0133858919143677","0.3932896852493286","0.3932896852493286","0.3932896852493286"
"12809","0.1751038283109665","0.1751038283109665","0.1751038283109665","0.4868493974208832","0.4868493974208832","0.4868493974208832","0.23869863152503967","0.23869863152503967","0.23869863152503967","0.34651604294776917","0.34651604294776917","0.34651604294776917","0.9055110216140747","0.9055110216140747","0.9055110216140747","0.3452432155609131","0.3452432155609131","0.3452432155609131"
"12839","0.32469311356544495","0.32469311356544495","0.32469311356544495","0.9131633043289185","0.9131633043289185","0.9131633043289185","0.2515994906425476","0.2515994906425476","0.2515994906425476","0.340797483921051","0.340797483921051","0.340797483921051","1.9837286472320557","1.9837286472320557","1.9837286472320557","0.3417937159538269","0.3417937159538269","0.3417937159538269"
