"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"12509","65.71764373779297","65.71764373779297","65.71764373779297","144.4719696044922","144.4719696044922","144.4719696044922","28.287948608398438","28.287948608398438","28.287948608398438","65.7937240600586","65.7937240600586","65.7937240600586","144.42283630371094","144.42283630371094","144.42283630371094","28.096776962280273","28.096776962280273","28.096776962280273"
"12539","64.5726089477539","64.5726089477539","64.5726089477539","147.16961669921875","147.16961669921875","147.16961669921875","23.847755432128906","23.847755432128906","23.847755432128906","64.53583526611328","64.53583526611328","64.53583526611328","146.97781372070312","146.97781372070312","146.97781372070312","23.76936912536621","23.76936912536621","23.76936912536621"
"12569","64.19842529296875","64.19842529296875","64.19842529296875","144.36166381835938","144.36166381835938","144.36166381835938","27.133544921875","27.133544921875","27.133544921875","64.18785858154297","64.18785858154297","64.18785858154297","144.42276000976562","144.42276000976562","144.42276000976562","27.30721092224121","27.30721092224121","27.30721092224121"
"12599","71.94852447509766","71.94852447509766","71.94852447509766","155.77122497558594","155.77122497558594","155.77122497558594","28.56128692626953","28.56128692626953","28.56128692626953","71.86541748046875","71.86541748046875","71.86541748046875","155.75833129882812","155.75833129882812","155.75833129882812","28.5328311920166","28.5328311920166","28.5328311920166"
"12629","70.81843566894531","70.81843566894531","70.81843566894531","157.3356170654297","157.3356170654297","157.3356170654297","27.89485740661621","27.89485740661621","27.89485740661621","70.92357635498047","70.92357635498047","70.92357635498047","158.49072265625","158.49072265625","158.49072265625","27.555116653442383","27.555116653442383","27.555116653442383"
"12659","64.42369842529297","64.42369842529297","64.42369842529297","141.506591796875","141.506591796875","141.506591796875","32.340423583984375","32.340423583984375","32.340423583984375","64.48925018310547","64.48925018310547","64.48925018310547","141.63246154785156","141.63246154785156","141.63246154785156","32.33106994628906","32.33106994628906","32.33106994628906"
"12689","71.00859069824219","71.00859069824219","71.00859069824219","147.24488830566406","147.24488830566406","147.24488830566406","38.06656265258789","38.06656265258789","38.06656265258789","70.9194107055664","70.9194107055664","70.9194107055664","146.73675537109375","146.73675537109375","146.73675537109375","37.9451904296875","37.9451904296875","37.9451904296875"
"12719","63.99932861328125","63.99932861328125","63.99932861328125","147.44219970703125","147.44219970703125","147.44219970703125","32.32350158691406","32.32350158691406","32.32350158691406","64.15872955322266","64.15872955322266","64.15872955322266","146.57989501953125","146.57989501953125","146.57989501953125","31.888282775878906","31.888282775878906","31.888282775878906"
"12749","68.13480377197266","68.13480377197266","68.13480377197266","142.2641143798828","142.2641143798828","142.2641143798828","25.160863876342773","25.160863876342773","25.160863876342773","68.22892761230469","68.22892761230469","68.22892761230469","141.2926788330078","141.2926788330078","141.2926788330078","25.160959243774414","25.160959243774414","25.160959243774414"
"12779","66.40568542480469","66.40568542480469","66.40568542480469","142.95608520507812","142.95608520507812","142.95608520507812","19.7387638092041","19.7387638092041","19.7387638092041","66.35380554199219","66.35380554199219","66.35380554199219","142.5350799560547","142.5350799560547","142.5350799560547","19.528907775878906","19.528907775878906","19.528907775878906"
"12809","68.09280395507812","68.09280395507812","68.09280395507812","142.1797637939453","142.1797637939453","142.1797637939453","27.3450870513916","27.3450870513916","27.3450870513916","67.60633850097656","67.60633850097656","67.60633850097656","142.27752685546875","142.27752685546875","142.27752685546875","27.53147315979004","27.53147315979004","27.53147315979004"
"12839","75.4025650024414","75.4025650024414","75.4025650024414","159.6039581298828","159.6039581298828","159.6039581298828","28.41993522644043","28.41993522644043","28.41993522644043","75.40332794189453","75.40332794189453","75.40332794189453","159.98776245117188","159.98776245117188","159.98776245117188","28.502920150756836","28.502920150756836","28.502920150756836"
"12869","65.47298431396484","65.47298431396484","65.47298431396484","144.70822143554688","144.70822143554688","144.70822143554688","27.7827091217041","27.7827091217041","27.7827091217041","65.27633666992188","65.27633666992188","65.27633666992188","144.40444946289062","144.40444946289062","144.40444946289062","27.657806396484375","27.657806396484375","27.657806396484375"
"12899","66.26728057861328","66.26728057861328","66.26728057861328","146.60806274414062","146.60806274414062","146.60806274414062","27.508052825927734","27.508052825927734","27.508052825927734","66.0838851928711","66.0838851928711","66.0838851928711","147.3849639892578","147.3849639892578","147.3849639892578","27.381595611572266","27.381595611572266","27.381595611572266"
"12929","68.76315307617188","68.76315307617188","68.76315307617188","150.64173889160156","150.64173889160156","150.64173889160156","33.33316421508789","33.33316421508789","33.33316421508789","68.20210266113281","68.20210266113281","68.20210266113281","149.86984252929688","149.86984252929688","149.86984252929688","33.64800262451172","33.64800262451172","33.64800262451172"
"12959","63.76288604736328","63.76288604736328","63.76288604736328","140.04161071777344","140.04161071777344","140.04161071777344","27.768407821655273","27.768407821655273","27.768407821655273","63.65496826171875","63.65496826171875","63.65496826171875","139.7616729736328","139.7616729736328","139.7616729736328","27.827362060546875","27.827362060546875","27.827362060546875"
"12989","66.12035369873047","66.12035369873047","66.12035369873047","160.75360107421875","160.75360107421875","160.75360107421875","24.77790069580078","24.77790069580078","24.77790069580078","65.69195556640625","65.69195556640625","65.69195556640625","160.79673767089844","160.79673767089844","160.79673767089844","24.626508712768555","24.626508712768555","24.626508712768555"
"13019","70.39313507080078","70.39313507080078","70.39313507080078","149.37709045410156","149.37709045410156","149.37709045410156","27.03175163269043","27.03175163269043","27.03175163269043","70.24127960205078","70.24127960205078","70.24127960205078","147.72581481933594","147.72581481933594","147.72581481933594","26.847240447998047","26.847240447998047","26.847240447998047"
"13049","73.2787094116211","73.2787094116211","73.2787094116211","159.09303283691406","159.09303283691406","159.09303283691406","27.44074249267578","27.44074249267578","27.44074249267578","73.48969268798828","73.48969268798828","73.48969268798828","159.0187530517578","159.0187530517578","159.0187530517578","27.464399337768555","27.464399337768555","27.464399337768555"
"13079","63.66487121582031","63.66487121582031","63.66487121582031","144.0478057861328","144.0478057861328","144.0478057861328","24.868276596069336","24.868276596069336","24.868276596069336","63.4715690612793","63.4715690612793","63.4715690612793","145.29449462890625","145.29449462890625","145.29449462890625","24.549692153930664","24.549692153930664","24.549692153930664"
"13109","63.52370071411133","63.52370071411133","63.52370071411133","144.4185028076172","144.4185028076172","144.4185028076172","21.663236618041992","21.663236618041992","21.663236618041992","63.304237365722656","63.304237365722656","63.304237365722656","144.63050842285156","144.63050842285156","144.63050842285156","21.373186111450195","21.373186111450195","21.373186111450195"
"13139","69.8459243774414","69.8459243774414","69.8459243774414","159.89202880859375","159.89202880859375","159.89202880859375","32.186153411865234","32.186153411865234","32.186153411865234","69.77277374267578","69.77277374267578","69.77277374267578","160.91526794433594","160.91526794433594","160.91526794433594","32.305423736572266","32.305423736572266","32.305423736572266"
"13169","66.62248229980469","66.62248229980469","66.62248229980469","142.06280517578125","142.06280517578125","142.06280517578125","21.737436294555664","21.737436294555664","21.737436294555664","66.63983917236328","66.63983917236328","66.63983917236328","142.10427856445312","142.10427856445312","142.10427856445312","21.748626708984375","21.748626708984375","21.748626708984375"
"13199","68.11870574951172","68.11870574951172","68.11870574951172","149.08505249023438","149.08505249023438","149.08505249023438","24.070295333862305","24.070295333862305","24.070295333862305","67.97406768798828","67.97406768798828","67.97406768798828","149.1343231201172","149.1343231201172","149.1343231201172","23.69220733642578","23.69220733642578","23.69220733642578"
"13229","73.4646987915039","73.4646987915039","73.4646987915039","149.1384735107422","149.1384735107422","149.1384735107422","17.79060935974121","17.79060935974121","17.79060935974121","73.67900085449219","73.67900085449219","73.67900085449219","149.68670654296875","149.68670654296875","149.68670654296875","17.62865447998047","17.62865447998047","17.62865447998047"
"13259","71.9596939086914","71.9596939086914","71.9596939086914","151.0627899169922","151.0627899169922","151.0627899169922","30.026912689208984","30.026912689208984","30.026912689208984","71.83910369873047","71.83910369873047","71.83910369873047","150.71591186523438","150.71591186523438","150.71591186523438","29.59784507751465","29.59784507751465","29.59784507751465"
"13289","68.75881958007812","68.75881958007812","68.75881958007812","135.58529663085938","135.58529663085938","135.58529663085938","20.312406539916992","20.312406539916992","20.312406539916992","68.4674072265625","68.4674072265625","68.4674072265625","136.45765686035156","136.45765686035156","136.45765686035156","20.07350730895996","20.07350730895996","20.07350730895996"
"13319","66.02908325195312","66.02908325195312","66.02908325195312","143.25486755371094","143.25486755371094","143.25486755371094","23.537181854248047","23.537181854248047","23.537181854248047","65.865966796875","65.865966796875","65.865966796875","142.76669311523438","142.76669311523438","142.76669311523438","23.17510414123535","23.17510414123535","23.17510414123535"
"13349","68.60814666748047","68.60814666748047","68.60814666748047","147.94557189941406","147.94557189941406","147.94557189941406","20.680213928222656","20.680213928222656","20.680213928222656","68.71199798583984","68.71199798583984","68.71199798583984","147.65304565429688","147.65304565429688","147.65304565429688","20.583934783935547","20.583934783935547","20.583934783935547"
"13379","63.295867919921875","63.295867919921875","63.295867919921875","144.93484497070312","144.93484497070312","144.93484497070312","22.419523239135742","22.419523239135742","22.419523239135742","62.99544906616211","62.99544906616211","62.99544906616211","145.69813537597656","145.69813537597656","145.69813537597656","22.106918334960938","22.106918334960938","22.106918334960938"
"13409","65.01754760742188","65.01754760742188","65.01754760742188","143.17225646972656","143.17225646972656","143.17225646972656","15.502010345458984","15.502010345458984","15.502010345458984","65.11461639404297","65.11461639404297","65.11461639404297","143.09921264648438","143.09921264648438","143.09921264648438","15.581843376159668","15.581843376159668","15.581843376159668"
"13439","67.19409942626953","67.19409942626953","67.19409942626953","144.67138671875","144.67138671875","144.67138671875","28.94438934326172","28.94438934326172","28.94438934326172","66.97611999511719","66.97611999511719","66.97611999511719","144.6485137939453","144.6485137939453","144.6485137939453","28.709579467773438","28.709579467773438","28.709579467773438"
"13469","68.31910705566406","68.31910705566406","68.31910705566406","150.75238037109375","150.75238037109375","150.75238037109375","24.7238712310791","24.7238712310791","24.7238712310791","68.2809829711914","68.2809829711914","68.2809829711914","152.0207061767578","152.0207061767578","152.0207061767578","24.56203269958496","24.56203269958496","24.56203269958496"
