"Step","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX"
"12959","0.06296061724424362","0.06296061724424362","0.06296061724424362","0.32742804288864136","0.32742804288864136","0.32742804288864136","1.7814360857009888","1.7814360857009888","1.7814360857009888","7.357499599456787","7.357499599456787","7.357499599456787","2.8802099227905273","2.8802099227905273","2.8802099227905273","19.365360260009766","19.365360260009766","19.365360260009766"
"12989","0.07229303568601608","0.07229303568601608","0.07229303568601608","0.3122931122779846","0.3122931122779846","0.3122931122779846","1.3461174964904785","1.3461174964904785","1.3461174964904785","7.898698329925537","7.898698329925537","7.898698329925537","0.9735697507858276","0.9735697507858276","0.9735697507858276","4.25388765335083","4.25388765335083","4.25388765335083"
"13019","0.062424324452877045","0.062424324452877045","0.062424324452877045","0.43342405557632446","0.43342405557632446","0.43342405557632446","0.7037498950958252","0.7037498950958252","0.7037498950958252","4.74913215637207","4.74913215637207","4.74913215637207","0.6379854679107666","0.6379854679107666","0.6379854679107666","2.107940912246704","2.107940912246704","2.107940912246704"
"13049","0.1139216497540474","0.1139216497540474","0.1139216497540474","0.42029625177383423","0.42029625177383423","0.42029625177383423","8.477527618408203","8.477527618408203","8.477527618408203","16.28947639465332","16.28947639465332","16.28947639465332","16.239065170288086","16.239065170288086","16.239065170288086","43.341758728027344","43.341758728027344","43.341758728027344"
"13079","0.06901177763938904","0.06901177763938904","0.06901177763938904","0.3040162920951843","0.3040162920951843","0.3040162920951843","1.6831700801849365","1.6831700801849365","1.6831700801849365","9.45165729522705","9.45165729522705","9.45165729522705","0.6800779700279236","0.6800779700279236","0.6800779700279236","3.4554500579833984","3.4554500579833984","3.4554500579833984"
"13109","0.08123540878295898","0.08123540878295898","0.08123540878295898","0.37746551632881165","0.37746551632881165","0.37746551632881165","1.5879955291748047","1.5879955291748047","1.5879955291748047","11.836845397949219","11.836845397949219","11.836845397949219","0.8296991586685181","0.8296991586685181","0.8296991586685181","4.703336238861084","4.703336238861084","4.703336238861084"
"13139","0.07220889627933502","0.07220889627933502","0.07220889627933502","0.5302650928497314","0.5302650928497314","0.5302650928497314","1.561877727508545","1.561877727508545","1.561877727508545","9.950135231018066","9.950135231018066","9.950135231018066","0.38381606340408325","0.38381606340408325","0.38381606340408325","3.1968302726745605","3.1968302726745605","3.1968302726745605"
"13169","0.0905430018901825","0.0905430018901825","0.0905430018901825","0.290479838848114","0.290479838848114","0.290479838848114","3.692345142364502","3.692345142364502","3.692345142364502","13.30522632598877","13.30522632598877","13.30522632598877","0.6439771056175232","0.6439771056175232","0.6439771056175232","2.8651015758514404","2.8651015758514404","2.8651015758514404"
"13199","0.10444113612174988","0.10444113612174988","0.10444113612174988","0.3688012659549713","0.3688012659549713","0.3688012659549713","2.069632053375244","2.069632053375244","2.069632053375244","10.281972885131836","10.281972885131836","10.281972885131836","0.5877941846847534","0.5877941846847534","0.5877941846847534","2.860161066055298","2.860161066055298","2.860161066055298"
"13229","0.06532526016235352","0.06532526016235352","0.06532526016235352","0.3395976126194","0.3395976126194","0.3395976126194","1.2961746454238892","1.2961746454238892","1.2961746454238892","7.068320274353027","7.068320274353027","7.068320274353027","0.3166728615760803","0.3166728615760803","0.3166728615760803","2.2255539894104004","2.2255539894104004","2.2255539894104004"
"13259","0.08243907988071442","0.08243907988071442","0.08243907988071442","0.37967321276664734","0.37967321276664734","0.37967321276664734","1.8898086547851562","1.8898086547851562","1.8898086547851562","10.584306716918945","10.584306716918945","10.584306716918945","0.4722774028778076","0.4722774028778076","0.4722774028778076","2.836132049560547","2.836132049560547","2.836132049560547"
"13289","0.06695234775543213","0.06695234775543213","0.06695234775543213","0.36723387241363525","0.36723387241363525","0.36723387241363525","1.763841152191162","1.763841152191162","1.763841152191162","11.061654090881348","11.061654090881348","11.061654090881348","0.7302482724189758","0.7302482724189758","0.7302482724189758","3.7132210731506348","3.7132210731506348","3.7132210731506348"
"13319","0.06994166970252991","0.06994166970252991","0.06994166970252991","0.4569450616836548","0.4569450616836548","0.4569450616836548","3.3092803955078125","3.3092803955078125","3.3092803955078125","12.906938552856445","12.906938552856445","12.906938552856445","0.6224138736724854","0.6224138736724854","0.6224138736724854","2.6436607837677","2.6436607837677","2.6436607837677"
"13349","0.0942947193980217","0.0942947193980217","0.0942947193980217","0.4252750277519226","0.4252750277519226","0.4252750277519226","1.2759567499160767","1.2759567499160767","1.2759567499160767","8.503316879272461","8.503316879272461","8.503316879272461","0.7750363945960999","0.7750363945960999","0.7750363945960999","3.00584077835083","3.00584077835083","3.00584077835083"
"13379","0.06847333908081055","0.06847333908081055","0.06847333908081055","0.30775266885757446","0.30775266885757446","0.30775266885757446","1.1277703046798706","1.1277703046798706","1.1277703046798706","6.5048136711120605","6.5048136711120605","6.5048136711120605","0.45128270983695984","0.45128270983695984","0.45128270983695984","3.3764946460723877","3.3764946460723877","3.3764946460723877"
"13409","0.07424996048212051","0.07424996048212051","0.07424996048212051","0.4643636643886566","0.4643636643886566","0.4643636643886566","1.1664429903030396","1.1664429903030396","1.1664429903030396","7.029291152954102","7.029291152954102","7.029291152954102","0.41258707642555237","0.41258707642555237","0.41258707642555237","4.020457744598389","4.020457744598389","4.020457744598389"
"13439","0.05934177339076996","0.05934177339076996","0.05934177339076996","0.37700673937797546","0.37700673937797546","0.37700673937797546","1.9591290950775146","1.9591290950775146","1.9591290950775146","11.29763126373291","11.29763126373291","11.29763126373291","0.6694849729537964","0.6694849729537964","0.6694849729537964","3.4650847911834717","3.4650847911834717","3.4650847911834717"
"13469","0.07736089080572128","0.07736089080572128","0.07736089080572128","0.4129900634288788","0.4129900634288788","0.4129900634288788","2.356579303741455","2.356579303741455","2.356579303741455","11.38078498840332","11.38078498840332","11.38078498840332","1.0750123262405396","1.0750123262405396","1.0750123262405396","3.965656042098999","3.965656042098999","3.965656042098999"
"13499","0.06473395973443985","0.06473395973443985","0.06473395973443985","0.5151176452636719","0.5151176452636719","0.5151176452636719","2.1602375507354736","2.1602375507354736","2.1602375507354736","13.729894638061523","13.729894638061523","13.729894638061523","0.8273521065711975","0.8273521065711975","0.8273521065711975","3.1593453884124756","3.1593453884124756","3.1593453884124756"
"13529","0.06931013613939285","0.06931013613939285","0.06931013613939285","0.3044165074825287","0.3044165074825287","0.3044165074825287","1.2215664386749268","1.2215664386749268","1.2215664386749268","6.960861682891846","6.960861682891846","6.960861682891846","0.4039260745048523","0.4039260745048523","0.4039260745048523","2.0308034420013428","2.0308034420013428","2.0308034420013428"
"13559","0.06217338517308235","0.06217338517308235","0.06217338517308235","0.3097838759422302","0.3097838759422302","0.3097838759422302","1.3458431959152222","1.3458431959152222","1.3458431959152222","6.494632244110107","6.494632244110107","6.494632244110107","0.38540178537368774","0.38540178537368774","0.38540178537368774","3.5817949771881104","3.5817949771881104","3.5817949771881104"
"13589","0.08322519063949585","0.08322519063949585","0.08322519063949585","0.40630629658699036","0.40630629658699036","0.40630629658699036","2.605154037475586","2.605154037475586","2.605154037475586","12.174604415893555","12.174604415893555","12.174604415893555","0.5878618955612183","0.5878618955612183","0.5878618955612183","3.0859875679016113","3.0859875679016113","3.0859875679016113"
"13619","0.07276130467653275","0.07276130467653275","0.07276130467653275","0.4346977174282074","0.4346977174282074","0.4346977174282074","2.5696260929107666","2.5696260929107666","2.5696260929107666","15.553439140319824","15.553439140319824","15.553439140319824","0.391851007938385","0.391851007938385","0.391851007938385","4.017858982086182","4.017858982086182","4.017858982086182"
"13649","0.07848453521728516","0.07848453521728516","0.07848453521728516","0.30289480090141296","0.30289480090141296","0.30289480090141296","1.1446266174316406","1.1446266174316406","1.1446266174316406","7.037795066833496","7.037795066833496","7.037795066833496","0.43631911277770996","0.43631911277770996","0.43631911277770996","2.580538272857666","2.580538272857666","2.580538272857666"
"13679","0.08432784676551819","0.08432784676551819","0.08432784676551819","0.38798514008522034","0.38798514008522034","0.38798514008522034","1.9468697309494019","1.9468697309494019","1.9468697309494019","11.9030122756958","11.9030122756958","11.9030122756958","0.8183311223983765","0.8183311223983765","0.8183311223983765","3.1102404594421387","3.1102404594421387","3.1102404594421387"
"13709","0.056712593883275986","0.056712593883275986","0.056712593883275986","0.35580015182495117","0.35580015182495117","0.35580015182495117","1.3647255897521973","1.3647255897521973","1.3647255897521973","10.40732192993164","10.40732192993164","10.40732192993164","0.3605285584926605","0.3605285584926605","0.3605285584926605","3.2987301349639893","3.2987301349639893","3.2987301349639893"
"13739","0.06139342486858368","0.06139342486858368","0.06139342486858368","0.4391412138938904","0.4391412138938904","0.4391412138938904","1.8669439554214478","1.8669439554214478","1.8669439554214478","9.231022834777832","9.231022834777832","9.231022834777832","0.9509872794151306","0.9509872794151306","0.9509872794151306","2.9637813568115234","2.9637813568115234","2.9637813568115234"
"13769","0.07186488807201385","0.07186488807201385","0.07186488807201385","0.3682074546813965","0.3682074546813965","0.3682074546813965","1.0439163446426392","1.0439163446426392","1.0439163446426392","9.132991790771484","9.132991790771484","9.132991790771484","0.5898749828338623","0.5898749828338623","0.5898749828338623","3.431229829788208","3.431229829788208","3.431229829788208"
"13799","0.09319828450679779","0.09319828450679779","0.09319828450679779","0.44131162762641907","0.44131162762641907","0.44131162762641907","1.8094288110733032","1.8094288110733032","1.8094288110733032","8.285210609436035","8.285210609436035","8.285210609436035","1.0698754787445068","1.0698754787445068","1.0698754787445068","3.201206684112549","3.201206684112549","3.201206684112549"
"13829","0.08295026421546936","0.08295026421546936","0.08295026421546936","0.38171905279159546","0.38171905279159546","0.38171905279159546","1.8060275316238403","1.8060275316238403","1.8060275316238403","17.8907470703125","17.8907470703125","17.8907470703125","1.0947400331497192","1.0947400331497192","1.0947400331497192","6.840855598449707","6.840855598449707","6.840855598449707"
"13859","0.06318604946136475","0.06318604946136475","0.06318604946136475","0.341261088848114","0.341261088848114","0.341261088848114","1.272493839263916","1.272493839263916","1.272493839263916","9.745600700378418","9.745600700378418","9.745600700378418","0.545590877532959","0.545590877532959","0.545590877532959","3.3392956256866455","3.3392956256866455","3.3392956256866455"
"13889","0.07463216781616211","0.07463216781616211","0.07463216781616211","0.3837134540081024","0.3837134540081024","0.3837134540081024","1.2568310499191284","1.2568310499191284","1.2568310499191284","7.570108413696289","7.570108413696289","7.570108413696289","1.7497761249542236","1.7497761249542236","1.7497761249542236","2.5916216373443604","2.5916216373443604","2.5916216373443604"
"13919","0.07130851596593857","0.07130851596593857","0.07130851596593857","0.29977989196777344","0.29977989196777344","0.29977989196777344","2.228881597518921","2.228881597518921","2.228881597518921","11.46025276184082","11.46025276184082","11.46025276184082","0.8298062682151794","0.8298062682151794","0.8298062682151794","3.3075666427612305","3.3075666427612305","3.3075666427612305"
"13949","0.0742477998137474","0.0742477998137474","0.0742477998137474","0.3115605115890503","0.3115605115890503","0.3115605115890503","3.494654417037964","3.494654417037964","3.494654417037964","12.36777114868164","12.36777114868164","12.36777114868164","1.4791598320007324","1.4791598320007324","1.4791598320007324","5.733187198638916","5.733187198638916","5.733187198638916"
