"Step","layer0_residual_mid_gpt2_jumprelu - losses/l0_loss","layer0_residual_mid_gpt2_jumprelu - losses/l0_loss__MIN","layer0_residual_mid_gpt2_jumprelu - losses/l0_loss__MAX","layer0_residual_mid_gpt2_singular_fisher - losses/l0_loss","layer0_residual_mid_gpt2_singular_fisher - losses/l0_loss__MIN","layer0_residual_mid_gpt2_singular_fisher - losses/l0_loss__MAX","layer10_residual_mid_gpt2_jumprelu - losses/l0_loss","layer10_residual_mid_gpt2_jumprelu - losses/l0_loss__MIN","layer10_residual_mid_gpt2_jumprelu - losses/l0_loss__MAX","layer10_residual_mid_gpt2_singular_fisher - losses/l0_loss","layer10_residual_mid_gpt2_singular_fisher - losses/l0_loss__MIN","layer10_residual_mid_gpt2_singular_fisher - losses/l0_loss__MAX","layer5_residual_mid_gpt2_jumprelu - losses/l0_loss","layer5_residual_mid_gpt2_jumprelu - losses/l0_loss__MIN","layer5_residual_mid_gpt2_jumprelu - losses/l0_loss__MAX","layer5_residual_mid_gpt2_singular_fisher - losses/l0_loss","layer5_residual_mid_gpt2_singular_fisher - losses/l0_loss__MIN","layer5_residual_mid_gpt2_singular_fisher - losses/l0_loss__MAX"
"8309","60627.8984375","60627.8984375","60627.8984375","36875","36875","36875","60278.1484375","60278.1484375","60278.1484375","36043.80078125","36043.80078125","36043.80078125","59593.046875","59593.046875","59593.046875","34796.19921875","34796.19921875","34796.19921875"
"8339","60563.44921875","60563.44921875","60563.44921875","36965.1484375","36965.1484375","36965.1484375","60300.75","60300.75","60300.75","36300.19921875","36300.19921875","36300.19921875","59411.3984375","59411.3984375","59411.3984375","34888.84765625","34888.84765625","34888.84765625"
"8369","60670.75","60670.75","60670.75","36991.09765625","36991.09765625","36991.09765625","60294.09765625","60294.09765625","60294.09765625","36598.55078125","36598.55078125","36598.55078125","59588.75","59588.75","59588.75","34803.34765625","34803.34765625","34803.34765625"
"8399","60691.09765625","60691.09765625","60691.09765625","37054.6484375","37054.6484375","37054.6484375","60391.546875","60391.546875","60391.546875","36748.69921875","36748.69921875","36748.69921875","59717.5","59717.5","59717.5","35024.05078125","35024.05078125","35024.05078125"
"8429","60527.1484375","60527.1484375","60527.1484375","36773.84765625","36773.84765625","36773.84765625","60351.5","60351.5","60351.5","36576.30078125","36576.30078125","36576.30078125","59587.296875","59587.296875","59587.296875","34578.34765625","34578.34765625","34578.34765625"
"8459","60686.1484375","60686.1484375","60686.1484375","36941.25","36941.25","36941.25","60263.1484375","60263.1484375","60263.1484375","36870.5","36870.5","36870.5","59571.94921875","59571.94921875","59571.94921875","34575.55078125","34575.55078125","34575.55078125"
"8489","60718.5","60718.5","60718.5","36973.3984375","36973.3984375","36973.3984375","60256.59765625","60256.59765625","60256.59765625","36512.75","36512.75","36512.75","59568.546875","59568.546875","59568.546875","34658.80078125","34658.80078125","34658.80078125"
"8519","60724.69921875","60724.69921875","60724.69921875","36797.1484375","36797.1484375","36797.1484375","60346.75","60346.75","60346.75","36371.69921875","36371.69921875","36371.69921875","59690.34765625","59690.34765625","59690.34765625","34146.55078125","34146.55078125","34146.55078125"
"8549","60682.046875","60682.046875","60682.046875","37118.5","37118.5","37118.5","60365.75","60365.75","60365.75","36273.1484375","36273.1484375","36273.1484375","59734.8984375","59734.8984375","59734.8984375","34851.80078125","34851.80078125","34851.80078125"
"8579","60701.34765625","60701.34765625","60701.34765625","36947.8984375","36947.8984375","36947.8984375","60310.44921875","60310.44921875","60310.44921875","35868.25","35868.25","35868.25","59713.25","59713.25","59713.25","34638.84765625","34638.84765625","34638.84765625"
"8609","60631.19921875","60631.19921875","60631.19921875","36875.6484375","36875.6484375","36875.6484375","60280.1484375","60280.1484375","60280.1484375","36358.3984375","36358.3984375","36358.3984375","59741.3984375","59741.3984375","59741.3984375","34872.1484375","34872.1484375","34872.1484375"
"8639","60696.6484375","60696.6484375","60696.6484375","36965.44921875","36965.44921875","36965.44921875","60377.25","60377.25","60377.25","36414.3984375","36414.3984375","36414.3984375","59591.25","59591.25","59591.25","34569.05078125","34569.05078125","34569.05078125"
"8669","60641.75","60641.75","60641.75","36915.94921875","36915.94921875","36915.94921875","60339.34765625","60339.34765625","60339.34765625","35940.84765625","35940.84765625","35940.84765625","59704.44921875","59704.44921875","59704.44921875","34690.59765625","34690.59765625","34690.59765625"
"8699","60595.94921875","60595.94921875","60595.94921875","36746.30078125","36746.30078125","36746.30078125","60450.296875","60450.296875","60450.296875","37079.75","37079.75","37079.75","59620.046875","59620.046875","59620.046875","34819.69921875","34819.69921875","34819.69921875"
"8729","60643.75","60643.75","60643.75","36895.25","36895.25","36895.25","60338.046875","60338.046875","60338.046875","36494.6484375","36494.6484375","36494.6484375","59475.09765625","59475.09765625","59475.09765625","34480.8984375","34480.8984375","34480.8984375"
"8759","60619.44921875","60619.44921875","60619.44921875","36877.6484375","36877.6484375","36877.6484375","60309.75","60309.75","60309.75","36941.84765625","36941.84765625","36941.84765625","59635.3984375","59635.3984375","59635.3984375","34247.05078125","34247.05078125","34247.05078125"
"8789","60629.09765625","60629.09765625","60629.09765625","36862.25","36862.25","36862.25","60293.546875","60293.546875","60293.546875","36508.8984375","36508.8984375","36508.8984375","59572.296875","59572.296875","59572.296875","34753.3984375","34753.3984375","34753.3984375"
"8819","60129.1484375","60129.1484375","60129.1484375","36326.6484375","36326.6484375","36326.6484375","59999","59999","59999","36594","36594","36594","59449.1484375","59449.1484375","59449.1484375","34640.84765625","34640.84765625","34640.84765625"
"8849","60605","60605","60605","36724.25","36724.25","36724.25","60320.8984375","60320.8984375","60320.8984375","36857.8984375","36857.8984375","36857.8984375","59681.09765625","59681.09765625","59681.09765625","34640.25","34640.25","34640.25"
"8879","60458.59765625","60458.59765625","60458.59765625","36682.05078125","36682.05078125","36682.05078125","60291.75","60291.75","60291.75","37177.05078125","37177.05078125","37177.05078125","59628.84765625","59628.84765625","59628.84765625","34796.75","34796.75","34796.75"
"8909","60519.69921875","60519.69921875","60519.69921875","36838","36838","36838","60286.25","60286.25","60286.25","36316.94921875","36316.94921875","36316.94921875","59488.546875","59488.546875","59488.546875","34772.25","34772.25","34772.25"
"8939","60621.1484375","60621.1484375","60621.1484375","36885.3984375","36885.3984375","36885.3984375","60415.296875","60415.296875","60415.296875","36538.55078125","36538.55078125","36538.55078125","59609.59765625","59609.59765625","59609.59765625","34234.25","34234.25","34234.25"
"8969","60753","60753","60753","36910.69921875","36910.69921875","36910.69921875","60452","60452","60452","36872.25","36872.25","36872.25","59822.5","59822.5","59822.5","34524.94921875","34524.94921875","34524.94921875"
"8999","60672.546875","60672.546875","60672.546875","36793.09765625","36793.09765625","36793.09765625","60305.34765625","60305.34765625","60305.34765625","35947.25","35947.25","35947.25","59742.09765625","59742.09765625","59742.09765625","34311.59765625","34311.59765625","34311.59765625"
"9029","60547.25","60547.25","60547.25","36584.3984375","36584.3984375","36584.3984375","60340.546875","60340.546875","60340.546875","36508.75","36508.75","36508.75","59670.09765625","59670.09765625","59670.09765625","34390.55078125","34390.55078125","34390.55078125"
"9059","60541.3984375","60541.3984375","60541.3984375","36753.69921875","36753.69921875","36753.69921875","60311.046875","60311.046875","60311.046875","36541.84765625","36541.84765625","36541.84765625","59658.796875","59658.796875","59658.796875","34474.3984375","34474.3984375","34474.3984375"
"9089","60729.19921875","60729.19921875","60729.19921875","36894.80078125","36894.80078125","36894.80078125","60206.3984375","60206.3984375","60206.3984375","36683.34765625","36683.34765625","36683.34765625","59732.84765625","59732.84765625","59732.84765625","34486.19921875","34486.19921875","34486.19921875"
"9119","60698.44921875","60698.44921875","60698.44921875","36962.30078125","36962.30078125","36962.30078125","60325.546875","60325.546875","60325.546875","36284.59765625","36284.59765625","36284.59765625","59605.796875","59605.796875","59605.796875","34237.69921875","34237.69921875","34237.69921875"
"9149","60548.59765625","60548.59765625","60548.59765625","36580.3984375","36580.3984375","36580.3984375","60295.1484375","60295.1484375","60295.1484375","36288.94921875","36288.94921875","36288.94921875","59419.296875","59419.296875","59419.296875","34091.19921875","34091.19921875","34091.19921875"
"9179","60568.296875","60568.296875","60568.296875","36832.44921875","36832.44921875","36832.44921875","60294.94921875","60294.94921875","60294.94921875","37052.19921875","37052.19921875","37052.19921875","59758.09765625","59758.09765625","59758.09765625","34965.1484375","34965.1484375","34965.1484375"
"9209","60679.19921875","60679.19921875","60679.19921875","36699.30078125","36699.30078125","36699.30078125","60361.796875","60361.796875","60361.796875","35811.34765625","35811.34765625","35811.34765625","59381.44921875","59381.44921875","59381.44921875","34541.44921875","34541.44921875","34541.44921875"
"9239","60527.69921875","60527.69921875","60527.69921875","36791.94921875","36791.94921875","36791.94921875","60409.5","60409.5","60409.5","36528.94921875","36528.94921875","36528.94921875","59565.19921875","59565.19921875","59565.19921875","34689.84765625","34689.84765625","34689.84765625"
"9269","60676.3984375","60676.3984375","60676.3984375","36818.59765625","36818.59765625","36818.59765625","60293.34765625","60293.34765625","60293.34765625","36108.94921875","36108.94921875","36108.94921875","59486.8984375","59486.8984375","59486.8984375","34598.84765625","34598.84765625","34598.84765625"
"9299","60625.34765625","60625.34765625","60625.34765625","36643.05078125","36643.05078125","36643.05078125","60204","60204","60204","36447.75","36447.75","36447.75","59437.296875","59437.296875","59437.296875","34607.75","34607.75","34607.75"
"9329","60567","60567","60567","36484.84765625","36484.84765625","36484.84765625","60292.5","60292.5","60292.5","36381.55078125","36381.55078125","36381.55078125","59589.3984375","59589.3984375","59589.3984375","34582.75","34582.75","34582.75"
"9359","60659.19921875","60659.19921875","60659.19921875","36652","36652","36652","60241.796875","60241.796875","60241.796875","36646.55078125","36646.55078125","36646.55078125","59443","59443","59443","34290.6484375","34290.6484375","34290.6484375"
"9389","60590.1484375","60590.1484375","60590.1484375","36913.09765625","36913.09765625","36913.09765625","60281.796875","60281.796875","60281.796875","36127.59765625","36127.59765625","36127.59765625","59671.69921875","59671.69921875","59671.69921875","34506.3984375","34506.3984375","34506.3984375"
"9419","60536.046875","60536.046875","60536.046875","36559.09765625","36559.09765625","36559.09765625","60242.546875","60242.546875","60242.546875","36918.1484375","36918.1484375","36918.1484375","59588.6484375","59588.6484375","59588.6484375","34311.05078125","34311.05078125","34311.05078125"
"9449","60508.25","60508.25","60508.25","36520.55078125","36520.55078125","36520.55078125","60236","60236","60236","36672.5","36672.5","36672.5","59494","59494","59494","34640.94921875","34640.94921875","34640.94921875"
"9479","60604.796875","60604.796875","60604.796875","36779","36779","36779","60240","60240","60240","35648.05078125","35648.05078125","35648.05078125","59216.5","59216.5","59216.5","34097.09765625","34097.09765625","34097.09765625"
"9509","60617.84765625","60617.84765625","60617.84765625","36816.75","36816.75","36816.75","60251.84765625","60251.84765625","60251.84765625","36355.84765625","36355.84765625","36355.84765625","59563.94921875","59563.94921875","59563.94921875","34556.09765625","34556.09765625","34556.09765625"
"9539","60451.046875","60451.046875","60451.046875","36596.1484375","36596.1484375","36596.1484375","60114.94921875","60114.94921875","60114.94921875","36127.94921875","36127.94921875","36127.94921875","59288.94921875","59288.94921875","59288.94921875","34608.84765625","34608.84765625","34608.84765625"
"9569","60561.84765625","60561.84765625","60561.84765625","36348","36348","36348","60011.6484375","60011.6484375","60011.6484375","36543.1484375","36543.1484375","36543.1484375","59416.8984375","59416.8984375","59416.8984375","34700.25","34700.25","34700.25"
"9599","60703.6484375","60703.6484375","60703.6484375","36645.80078125","36645.80078125","36645.80078125","60341.59765625","60341.59765625","60341.59765625","36188.19921875","36188.19921875","36188.19921875","59462.19921875","59462.19921875","59462.19921875","34183.3984375","34183.3984375","34183.3984375"
"9629","60663","60663","60663","36615.5","36615.5","36615.5","60289.1484375","60289.1484375","60289.1484375","36289.44921875","36289.44921875","36289.44921875","59573.046875","59573.046875","59573.046875","34996.44921875","34996.44921875","34996.44921875"
"9659","60689.8984375","60689.8984375","60689.8984375","36547.80078125","36547.80078125","36547.80078125","60225.25","60225.25","60225.25","35647.59765625","35647.59765625","35647.59765625","59454.19921875","59454.19921875","59454.19921875","34594.05078125","34594.05078125","34594.05078125"
"9689","60526.546875","60526.546875","60526.546875","36442.34765625","36442.34765625","36442.34765625","60036.546875","60036.546875","60036.546875","36174.05078125","36174.05078125","36174.05078125","59249.1484375","59249.1484375","59249.1484375","34462.05078125","34462.05078125","34462.05078125"
"9719","60688.5","60688.5","60688.5","36813.94921875","36813.94921875","36813.94921875","60196.8984375","60196.8984375","60196.8984375","36023.94921875","36023.94921875","36023.94921875","59630.69921875","59630.69921875","59630.69921875","34924.59765625","34924.59765625","34924.59765625"
"9749","60674.6484375","60674.6484375","60674.6484375","36672.8984375","36672.8984375","36672.8984375","60077.94921875","60077.94921875","60077.94921875","35264.80078125","35264.80078125","35264.80078125","59448.59765625","59448.59765625","59448.59765625","34346.05078125","34346.05078125","34346.05078125"
"9779","60696.046875","60696.046875","60696.046875","36865.3984375","36865.3984375","36865.3984375","60225.25","60225.25","60225.25","36388.05078125","36388.05078125","36388.05078125","59675.19921875","59675.19921875","59675.19921875","34720","34720","34720"
