"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX"
"19709","2.1876590251922607","2.1876590251922607","2.1876590251922607","2.443835735321045","2.443835735321045","2.443835735321045","2.8809938430786133","2.8809938430786133","2.8809938430786133"
"19739","2.221026659011841","2.221026659011841","2.221026659011841","2.5219013690948486","2.5219013690948486","2.5219013690948486","3.094521999359131","3.094521999359131","3.094521999359131"
"19769","2.1967787742614746","2.1967787742614746","2.1967787742614746","2.275909185409546","2.275909185409546","2.275909185409546","2.904801607131958","2.904801607131958","2.904801607131958"
"19799","2.1568846702575684","2.1568846702575684","2.1568846702575684","2.4857754707336426","2.4857754707336426","2.4857754707336426","2.68643856048584","2.68643856048584","2.68643856048584"
"19829","2.1599082946777344","2.1599082946777344","2.1599082946777344","2.5962138175964355","2.5962138175964355","2.5962138175964355","2.9782164096832275","2.9782164096832275","2.9782164096832275"
"19859","2.212677001953125","2.212677001953125","2.212677001953125","2.3715968132019043","2.3715968132019043","2.3715968132019043","2.7552707195281982","2.7552707195281982","2.7552707195281982"
"19889","2.14939546585083","2.14939546585083","2.14939546585083","2.362840175628662","2.362840175628662","2.362840175628662","2.6782679557800293","2.6782679557800293","2.6782679557800293"
"19919","2.2903683185577393","2.2903683185577393","2.2903683185577393","2.5210013389587402","2.5210013389587402","2.5210013389587402","2.929643154144287","2.929643154144287","2.929643154144287"
"19949","2.127223014831543","2.127223014831543","2.127223014831543","2.3973841667175293","2.3973841667175293","2.3973841667175293","2.9697697162628174","2.9697697162628174","2.9697697162628174"
"19979","2.1771039962768555","2.1771039962768555","2.1771039962768555","2.447633981704712","2.447633981704712","2.447633981704712","2.919259548187256","2.919259548187256","2.919259548187256"
