"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX"
"19199","0.48956388235092163","0.48956388235092163","0.48956388235092163","1.0414037704467773","1.0414037704467773","1.0414037704467773","0.4242230951786041","0.4242230951786041","0.4242230951786041"
"19229","0.40184229612350464","0.40184229612350464","0.40184229612350464","0.7892146110534668","0.7892146110534668","0.7892146110534668","0.47292467951774597","0.47292467951774597","0.47292467951774597"
"19259","0.40352189540863037","0.40352189540863037","0.40352189540863037","0.5907877087593079","0.5907877087593079","0.5907877087593079","0.29667431116104126","0.29667431116104126","0.29667431116104126"
"19289","0.40365463495254517","0.40365463495254517","0.40365463495254517","0.640053391456604","0.640053391456604","0.640053391456604","0.321008563041687","0.321008563041687","0.321008563041687"
"19319","0.4900389611721039","0.4900389611721039","0.4900389611721039","1.0441195964813232","1.0441195964813232","1.0441195964813232","0.5053616166114807","0.5053616166114807","0.5053616166114807"
"19349","0.4266677498817444","0.4266677498817444","0.4266677498817444","0.771604597568512","0.771604597568512","0.771604597568512","0.32924264669418335","0.32924264669418335","0.32924264669418335"
"19379","0.43737855553627014","0.43737855553627014","0.43737855553627014","0.6655415296554565","0.6655415296554565","0.6655415296554565","0.3639470636844635","0.3639470636844635","0.3639470636844635"
"19409","0.4162719249725342","0.4162719249725342","0.4162719249725342","1.212706446647644","1.212706446647644","1.212706446647644","0.4233541488647461","0.4233541488647461","0.4233541488647461"
"19439","0.42801088094711304","0.42801088094711304","0.42801088094711304","1.005751371383667","1.005751371383667","1.005751371383667","0.37862640619277954","0.37862640619277954","0.37862640619277954"
"19469","0.4161197543144226","0.4161197543144226","0.4161197543144226","0.7264242172241211","0.7264242172241211","0.7264242172241211","0.6008954644203186","0.6008954644203186","0.6008954644203186"
"19499","0.4574641287326813","0.4574641287326813","0.4574641287326813","0.7480289340019226","0.7480289340019226","0.7480289340019226","0.39209142327308655","0.39209142327308655","0.39209142327308655"
"19529","0.4192439317703247","0.4192439317703247","0.4192439317703247","1.2258861064910889","1.2258861064910889","1.2258861064910889","0.4690030515193939","0.4690030515193939","0.4690030515193939"
"19559","0.5594115853309631","0.5594115853309631","0.5594115853309631","0.7204816937446594","0.7204816937446594","0.7204816937446594","0.3628169298171997","0.3628169298171997","0.3628169298171997"
"19589","0.42633283138275146","0.42633283138275146","0.42633283138275146","0.8525620102882385","0.8525620102882385","0.8525620102882385","0.5084397196769714","0.5084397196769714","0.5084397196769714"
"19619","0.4224325716495514","0.4224325716495514","0.4224325716495514","1.038525104522705","1.038525104522705","1.038525104522705","0.3779396414756775","0.3779396414756775","0.3779396414756775"
"19649","0.4287834167480469","0.4287834167480469","0.4287834167480469","0.6972702145576477","0.6972702145576477","0.6972702145576477","0.5011335611343384","0.5011335611343384","0.5011335611343384"
"19679","0.45084306597709656","0.45084306597709656","0.45084306597709656","0.6965048909187317","0.6965048909187317","0.6965048909187317","0.6513271927833557","0.6513271927833557","0.6513271927833557"
"19709","0.4062114655971527","0.4062114655971527","0.4062114655971527","0.7645673751831055","0.7645673751831055","0.7645673751831055","0.48624083399772644","0.48624083399772644","0.48624083399772644"
"19739","0.3878916800022125","0.3878916800022125","0.3878916800022125","1.0261545181274414","1.0261545181274414","1.0261545181274414","0.32760196924209595","0.32760196924209595","0.32760196924209595"
"19769","0.41178786754608154","0.41178786754608154","0.41178786754608154","1.0541207790374756","1.0541207790374756","1.0541207790374756","0.2816741466522217","0.2816741466522217","0.2816741466522217"
"19799","0.41434741020202637","0.41434741020202637","0.41434741020202637","1.8668824434280396","1.8668824434280396","1.8668824434280396","0.3249278962612152","0.3249278962612152","0.3249278962612152"
"19829","0.4102035462856293","0.4102035462856293","0.4102035462856293","0.7555027008056641","0.7555027008056641","0.7555027008056641","0.5047051310539246","0.5047051310539246","0.5047051310539246"
"19859","0.44809067249298096","0.44809067249298096","0.44809067249298096","0.768164336681366","0.768164336681366","0.768164336681366","0.3270909786224365","0.3270909786224365","0.3270909786224365"
"19889","0.40076711773872375","0.40076711773872375","0.40076711773872375","0.7056556344032288","0.7056556344032288","0.7056556344032288","0.4546370506286621","0.4546370506286621","0.4546370506286621"
"19919","0.46258318424224854","0.46258318424224854","0.46258318424224854","0.7825532555580139","0.7825532555580139","0.7825532555580139","0.4833064079284668","0.4833064079284668","0.4833064079284668"
"19949","0.3775121569633484","0.3775121569633484","0.3775121569633484","0.8250710964202881","0.8250710964202881","0.8250710964202881","0.3604484498500824","0.3604484498500824","0.3604484498500824"
"19979","0.42174232006073","0.42174232006073","0.42174232006073","0.6415228843688965","0.6415228843688965","0.6415228843688965","0.5235120058059692","0.5235120058059692","0.5235120058059692"
