"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"15419","0.18734320998191833","0.18734320998191833","0.18734320998191833","0.30289119482040405","0.30289119482040405","0.30289119482040405","0.057726554572582245","0.057726554572582245","0.057726554572582245","0.3027746379375458","0.3027746379375458","0.3027746379375458","0.37013372778892517","0.37013372778892517","0.37013372778892517","0.0966058298945427","0.0966058298945427","0.0966058298945427"
"15449","0.9486382603645325","0.9486382603645325","0.9486382603645325","2.0074825286865234","2.0074825286865234","2.0074825286865234","0.0670999214053154","0.0670999214053154","0.0670999214053154","0.6450046896934509","0.6450046896934509","0.6450046896934509","2.947747230529785","2.947747230529785","2.947747230529785","0.10096137970685959","0.10096137970685959","0.10096137970685959"
"15479","0.21053016185760498","0.21053016185760498","0.21053016185760498","0.3207527995109558","0.3207527995109558","0.3207527995109558","0.05938798189163208","0.05938798189163208","0.05938798189163208","0.18709765374660492","0.18709765374660492","0.18709765374660492","0.3471415638923645","0.3471415638923645","0.3471415638923645","0.11104404181241989","0.11104404181241989","0.11104404181241989"
"15509","0.31017404794692993","0.31017404794692993","0.31017404794692993","0.3148621618747711","0.3148621618747711","0.3148621618747711","0.0576932467520237","0.0576932467520237","0.0576932467520237","0.4484288692474365","0.4484288692474365","0.4484288692474365","0.3801669180393219","0.3801669180393219","0.3801669180393219","0.0983005091547966","0.0983005091547966","0.0983005091547966"
"15539","0.1681855171918869","0.1681855171918869","0.1681855171918869","0.46059176325798035","0.46059176325798035","0.46059176325798035","0.05156818404793739","0.05156818404793739","0.05156818404793739","0.16510550677776337","0.16510550677776337","0.16510550677776337","0.2878403663635254","0.2878403663635254","0.2878403663635254","0.08917369693517685","0.08917369693517685","0.08917369693517685"
"15569","1.2671010494232178","1.2671010494232178","1.2671010494232178","4.2291998863220215","4.2291998863220215","4.2291998863220215","0.055241651833057404","0.055241651833057404","0.055241651833057404","0.7339981198310852","0.7339981198310852","0.7339981198310852","3.3770580291748047","3.3770580291748047","3.3770580291748047","0.08048364520072937","0.08048364520072937","0.08048364520072937"
"15599","0.16603755950927734","0.16603755950927734","0.16603755950927734","0.20314139127731323","0.20314139127731323","0.20314139127731323","0.05395256355404854","0.05395256355404854","0.05395256355404854","0.16285258531570435","0.16285258531570435","0.16285258531570435","0.2545977234840393","0.2545977234840393","0.2545977234840393","0.06584419310092926","0.06584419310092926","0.06584419310092926"
"15629","0.21813905239105225","0.21813905239105225","0.21813905239105225","0.26174992322921753","0.26174992322921753","0.26174992322921753","0.05422963947057724","0.05422963947057724","0.05422963947057724","0.2273305058479309","0.2273305058479309","0.2273305058479309","0.2908504009246826","0.2908504009246826","0.2908504009246826","0.09442156553268433","0.09442156553268433","0.09442156553268433"
"15659","0.40116560459136963","0.40116560459136963","0.40116560459136963","0.6854687333106995","0.6854687333106995","0.6854687333106995","0.060480669140815735","0.060480669140815735","0.060480669140815735","0.2415245622396469","0.2415245622396469","0.2415245622396469","0.7234031558036804","0.7234031558036804","0.7234031558036804","0.10553520172834396","0.10553520172834396","0.10553520172834396"
"15689","0.3726910650730133","0.3726910650730133","0.3726910650730133","0.3375841975212097","0.3375841975212097","0.3375841975212097","0.048691753298044205","0.048691753298044205","0.048691753298044205","0.35822609066963196","0.35822609066963196","0.35822609066963196","0.4597165584564209","0.4597165584564209","0.4597165584564209","0.08074645698070526","0.08074645698070526","0.08074645698070526"
"15719","0.5818547010421753","0.5818547010421753","0.5818547010421753","0.7882194519042969","0.7882194519042969","0.7882194519042969","0.08085199445486069","0.08085199445486069","0.08085199445486069","0.25121933221817017","0.25121933221817017","0.25121933221817017","0.38608428835868835","0.38608428835868835","0.38608428835868835","0.07798226922750473","0.07798226922750473","0.07798226922750473"
"15749","0.2187209278345108","0.2187209278345108","0.2187209278345108","0.31537917256355286","0.31537917256355286","0.31537917256355286","0.06982934474945068","0.06982934474945068","0.06982934474945068","0.2759438753128052","0.2759438753128052","0.2759438753128052","0.43989822268486023","0.43989822268486023","0.43989822268486023","0.08163239061832428","0.08163239061832428","0.08163239061832428"
"15779","0.4919942319393158","0.4919942319393158","0.4919942319393158","0.5469101071357727","0.5469101071357727","0.5469101071357727","0.05848497152328491","0.05848497152328491","0.05848497152328491","0.14640650153160095","0.14640650153160095","0.14640650153160095","0.6480595469474792","0.6480595469474792","0.6480595469474792","0.08862043172121048","0.08862043172121048","0.08862043172121048"
"15809","0.3406321704387665","0.3406321704387665","0.3406321704387665","0.6821441650390625","0.6821441650390625","0.6821441650390625","0.05276234447956085","0.05276234447956085","0.05276234447956085","0.2925929129123688","0.2925929129123688","0.2925929129123688","0.4799363315105438","0.4799363315105438","0.4799363315105438","0.11287465691566467","0.11287465691566467","0.11287465691566467"
"15839","0.4337555468082428","0.4337555468082428","0.4337555468082428","0.5564095973968506","0.5564095973968506","0.5564095973968506","0.055518731474876404","0.055518731474876404","0.055518731474876404","0.34181711077690125","0.34181711077690125","0.34181711077690125","0.3565301299095154","0.3565301299095154","0.3565301299095154","0.07611540704965591","0.07611540704965591","0.07611540704965591"
"15869","0.24741755425930023","0.24741755425930023","0.24741755425930023","0.3397611677646637","0.3397611677646637","0.3397611677646637","0.05518736317753792","0.05518736317753792","0.05518736317753792","0.23610536754131317","0.23610536754131317","0.23610536754131317","0.27651259303092957","0.27651259303092957","0.27651259303092957","0.10489901155233383","0.10489901155233383","0.10489901155233383"
"15899","0.21848925948143005","0.21848925948143005","0.21848925948143005","0.2875658869743347","0.2875658869743347","0.2875658869743347","0.0621354840695858","0.0621354840695858","0.0621354840695858","0.27182358503341675","0.27182358503341675","0.27182358503341675","0.22469764947891235","0.22469764947891235","0.22469764947891235","0.07883647084236145","0.07883647084236145","0.07883647084236145"
"15929","0.8556544184684753","0.8556544184684753","0.8556544184684753","3.6377546787261963","3.6377546787261963","3.6377546787261963","0.06140315905213356","0.06140315905213356","0.06140315905213356","0.28641849756240845","0.28641849756240845","0.28641849756240845","2.0284552574157715","2.0284552574157715","2.0284552574157715","0.07579142600297928","0.07579142600297928","0.07579142600297928"
"15959","0.1689569503068924","0.1689569503068924","0.1689569503068924","0.35131651163101196","0.35131651163101196","0.35131651163101196","0.05622287094593048","0.05622287094593048","0.05622287094593048","0.18437550961971283","0.18437550961971283","0.18437550961971283","0.3864387571811676","0.3864387571811676","0.3864387571811676","0.07852113246917725","0.07852113246917725","0.07852113246917725"
"15989","0.6883115768432617","0.6883115768432617","0.6883115768432617","0.5579240322113037","0.5579240322113037","0.5579240322113037","0.07070028781890869","0.07070028781890869","0.07070028781890869","0.22934672236442566","0.22934672236442566","0.22934672236442566","0.535025954246521","0.535025954246521","0.535025954246521","0.09484843909740448","0.09484843909740448","0.09484843909740448"
"16019","0.17256787419319153","0.17256787419319153","0.17256787419319153","0.23232276737689972","0.23232276737689972","0.23232276737689972","0.05801500752568245","0.05801500752568245","0.05801500752568245","0.21784088015556335","0.21784088015556335","0.21784088015556335","0.2910366654396057","0.2910366654396057","0.2910366654396057","0.09939908981323242","0.09939908981323242","0.09939908981323242"
"16049","0.3181137144565582","0.3181137144565582","0.3181137144565582","0.7589552998542786","0.7589552998542786","0.7589552998542786","0.05087738856673241","0.05087738856673241","0.05087738856673241","0.21466441452503204","0.21466441452503204","0.21466441452503204","1.3591586351394653","1.3591586351394653","1.3591586351394653","0.06222575157880783","0.06222575157880783","0.06222575157880783"
"16079","0.6635493040084839","0.6635493040084839","0.6635493040084839","0.7107974886894226","0.7107974886894226","0.7107974886894226","0.12237872183322906","0.12237872183322906","0.12237872183322906","0.20764556527137756","0.20764556527137756","0.20764556527137756","0.7373743057250977","0.7373743057250977","0.7373743057250977","0.13219140470027924","0.13219140470027924","0.13219140470027924"
"16109","0.338835209608078","0.338835209608078","0.338835209608078","3.952936887741089","3.952936887741089","3.952936887741089","0.07696998864412308","0.07696998864412308","0.07696998864412308","0.4762479364871979","0.4762479364871979","0.4762479364871979","1.5776809453964233","1.5776809453964233","1.5776809453964233","0.0906829982995987","0.0906829982995987","0.0906829982995987"
"16139","0.18454532325267792","0.18454532325267792","0.18454532325267792","0.28911092877388","0.28911092877388","0.28911092877388","0.05109461769461632","0.05109461769461632","0.05109461769461632","0.19102567434310913","0.19102567434310913","0.19102567434310913","0.9180822372436523","0.9180822372436523","0.9180822372436523","0.07895245403051376","0.07895245403051376","0.07895245403051376"
"16169","0.18537530303001404","0.18537530303001404","0.18537530303001404","0.23438218235969543","0.23438218235969543","0.23438218235969543","0.05050487443804741","0.05050487443804741","0.05050487443804741","0.17262493073940277","0.17262493073940277","0.17262493073940277","0.3063526153564453","0.3063526153564453","0.3063526153564453","0.09326827526092529","0.09326827526092529","0.09326827526092529"
"16199","0.22693751752376556","0.22693751752376556","0.22693751752376556","0.2605609893798828","0.2605609893798828","0.2605609893798828","0.05857519060373306","0.05857519060373306","0.05857519060373306","0.2024621218442917","0.2024621218442917","0.2024621218442917","0.2743151783943176","0.2743151783943176","0.2743151783943176","0.07827736437320709","0.07827736437320709","0.07827736437320709"
"16229","0.16728873550891876","0.16728873550891876","0.16728873550891876","0.3437691330909729","0.3437691330909729","0.3437691330909729","0.05833728611469269","0.05833728611469269","0.05833728611469269","0.4708188474178314","0.4708188474178314","0.4708188474178314","0.6092774868011475","0.6092774868011475","0.6092774868011475","0.07740683108568192","0.07740683108568192","0.07740683108568192"
"16259","0.40315505862236023","0.40315505862236023","0.40315505862236023","1.9864782094955444","1.9864782094955444","1.9864782094955444","0.10338139533996582","0.10338139533996582","0.10338139533996582","0.4943653643131256","0.4943653643131256","0.4943653643131256","2.3202171325683594","2.3202171325683594","2.3202171325683594","0.08363319933414459","0.08363319933414459","0.08363319933414459"
"16289","0.21096748113632202","0.21096748113632202","0.21096748113632202","0.2370578944683075","0.2370578944683075","0.2370578944683075","0.07518370449542999","0.07518370449542999","0.07518370449542999","0.18349578976631165","0.18349578976631165","0.18349578976631165","0.22252404689788818","0.22252404689788818","0.22252404689788818","0.07302415370941162","0.07302415370941162","0.07302415370941162"
"16319","0.27616679668426514","0.27616679668426514","0.27616679668426514","0.20890182256698608","0.20890182256698608","0.20890182256698608","0.06347071379423141","0.06347071379423141","0.06347071379423141","0.13874684274196625","0.13874684274196625","0.13874684274196625","0.29098284244537354","0.29098284244537354","0.29098284244537354","0.10818079113960266","0.10818079113960266","0.10818079113960266"
"16349","0.76580810546875","0.76580810546875","0.76580810546875","4.420249938964844","4.420249938964844","4.420249938964844","0.05054573714733124","0.05054573714733124","0.05054573714733124","0.4720778465270996","0.4720778465270996","0.4720778465270996","2.251784563064575","2.251784563064575","2.251784563064575","0.10968402773141861","0.10968402773141861","0.10968402773141861"
"16379","0.143277108669281","0.143277108669281","0.143277108669281","0.6087751388549805","0.6087751388549805","0.6087751388549805","0.06296239048242569","0.06296239048242569","0.06296239048242569","0.39258864521980286","0.39258864521980286","0.39258864521980286","0.33640754222869873","0.33640754222869873","0.33640754222869873","0.09222283959388733","0.09222283959388733","0.09222283959388733"
"16409","0.23524945974349976","0.23524945974349976","0.23524945974349976","0.9271383285522461","0.9271383285522461","0.9271383285522461","0.057771556079387665","0.057771556079387665","0.057771556079387665","0.3380771577358246","0.3380771577358246","0.3380771577358246","0.5970658659934998","0.5970658659934998","0.5970658659934998","0.08300645649433136","0.08300645649433136","0.08300645649433136"
"16439","0.183616504073143","0.183616504073143","0.183616504073143","0.2711506187915802","0.2711506187915802","0.2711506187915802","0.05880999565124512","0.05880999565124512","0.05880999565124512","0.16590997576713562","0.16590997576713562","0.16590997576713562","0.319010466337204","0.319010466337204","0.319010466337204","0.0721847414970398","0.0721847414970398","0.0721847414970398"
"16469","0.24938392639160156","0.24938392639160156","0.24938392639160156","0.4360771179199219","0.4360771179199219","0.4360771179199219","0.06344032287597656","0.06344032287597656","0.06344032287597656","0.7629006505012512","0.7629006505012512","0.7629006505012512","1.1983423233032227","1.1983423233032227","1.1983423233032227","0.0771029144525528","0.0771029144525528","0.0771029144525528"
"16499","0.33905109763145447","0.33905109763145447","0.33905109763145447","0.6088641285896301","0.6088641285896301","0.6088641285896301","0.06124040484428406","0.06124040484428406","0.06124040484428406","0.14187419414520264","0.14187419414520264","0.14187419414520264","0.42700421810150146","0.42700421810150146","0.42700421810150146","0.09173129498958588","0.09173129498958588","0.09173129498958588"
"16529","0.2522570788860321","0.2522570788860321","0.2522570788860321","0.3747509717941284","0.3747509717941284","0.3747509717941284","0.06425058841705322","0.06425058841705322","0.06425058841705322","0.16362260282039642","0.16362260282039642","0.16362260282039642","0.3333361744880676","0.3333361744880676","0.3333361744880676","0.09219519048929214","0.09219519048929214","0.09219519048929214"
"16559","0.5131688117980957","0.5131688117980957","0.5131688117980957","0.3700312376022339","0.3700312376022339","0.3700312376022339","0.044026706367731094","0.044026706367731094","0.044026706367731094","0.2389954775571823","0.2389954775571823","0.2389954775571823","1.1537095308303833","1.1537095308303833","1.1537095308303833","0.09612439572811127","0.09612439572811127","0.09612439572811127"
"16589","0.20821212232112885","0.20821212232112885","0.20821212232112885","0.2241562157869339","0.2241562157869339","0.2241562157869339","0.06494370102882385","0.06494370102882385","0.06494370102882385","0.27411139011383057","0.27411139011383057","0.27411139011383057","0.36201366782188416","0.36201366782188416","0.36201366782188416","0.07301613688468933","0.07301613688468933","0.07301613688468933"
"16619","0.39149412512779236","0.39149412512779236","0.39149412512779236","0.884606122970581","0.884606122970581","0.884606122970581","0.0664430633187294","0.0664430633187294","0.0664430633187294","0.3061555325984955","0.3061555325984955","0.3061555325984955","0.962989091873169","0.962989091873169","0.962989091873169","0.08069441467523575","0.08069441467523575","0.08069441467523575"
"16649","0.20434443652629852","0.20434443652629852","0.20434443652629852","0.33871710300445557","0.33871710300445557","0.33871710300445557","0.07037530094385147","0.07037530094385147","0.07037530094385147","0.2135053277015686","0.2135053277015686","0.2135053277015686","0.29775187373161316","0.29775187373161316","0.29775187373161316","0.07861781865358353","0.07861781865358353","0.07861781865358353"
"16679","1.739079236984253","1.739079236984253","1.739079236984253","13.25883960723877","13.25883960723877","13.25883960723877","0.05820048972964287","0.05820048972964287","0.05820048972964287","1.2882392406463623","1.2882392406463623","1.2882392406463623","5.327613353729248","5.327613353729248","5.327613353729248","0.07632460445165634","0.07632460445165634","0.07632460445165634"
"16709","0.34920966625213623","0.34920966625213623","0.34920966625213623","0.21176299452781677","0.21176299452781677","0.21176299452781677","0.04832527041435242","0.04832527041435242","0.04832527041435242","0.18868857622146606","0.18868857622146606","0.18868857622146606","0.44411835074424744","0.44411835074424744","0.44411835074424744","0.07321381568908691","0.07321381568908691","0.07321381568908691"
"16739","0.38802391290664673","0.38802391290664673","0.38802391290664673","0.3425155580043793","0.3425155580043793","0.3425155580043793","0.04620010405778885","0.04620010405778885","0.04620010405778885","0.16080480813980103","0.16080480813980103","0.16080480813980103","0.47050368785858154","0.47050368785858154","0.47050368785858154","0.0791337639093399","0.0791337639093399","0.0791337639093399"
"16769","0.32671934366226196","0.32671934366226196","0.32671934366226196","0.40208351612091064","0.40208351612091064","0.40208351612091064","0.03961818292737007","0.03961818292737007","0.03961818292737007","0.3378404676914215","0.3378404676914215","0.3378404676914215","0.45019394159317017","0.45019394159317017","0.45019394159317017","0.0703553780913353","0.0703553780913353","0.0703553780913353"
"16799","0.27565428614616394","0.27565428614616394","0.27565428614616394","0.48268431425094604","0.48268431425094604","0.48268431425094604","0.07059012353420258","0.07059012353420258","0.07059012353420258","0.2106730192899704","0.2106730192899704","0.2106730192899704","0.3027091324329376","0.3027091324329376","0.3027091324329376","0.07802201062440872","0.07802201062440872","0.07802201062440872"
"16829","0.21995782852172852","0.21995782852172852","0.21995782852172852","0.3165673315525055","0.3165673315525055","0.3165673315525055","0.07228004932403564","0.07228004932403564","0.07228004932403564","0.21350093185901642","0.21350093185901642","0.21350093185901642","0.2642744779586792","0.2642744779586792","0.2642744779586792","0.07191692292690277","0.07191692292690277","0.07191692292690277"
"16859","1.3174470663070679","1.3174470663070679","1.3174470663070679","1.1697648763656616","1.1697648763656616","1.1697648763656616","0.051845379173755646","0.051845379173755646","0.051845379173755646","0.35877525806427","0.35877525806427","0.35877525806427","0.9019504189491272","0.9019504189491272","0.9019504189491272","0.0643700361251831","0.0643700361251831","0.0643700361251831"
"16889","2.200441837310791","2.200441837310791","2.200441837310791","34.35481262207031","34.35481262207031","34.35481262207031","0.057110175490379333","0.057110175490379333","0.057110175490379333","9.374645233154297","9.374645233154297","9.374645233154297","32.8270149230957","32.8270149230957","32.8270149230957","0.08885353058576584","0.08885353058576584","0.08885353058576584"
"16919","0.9779688715934753","0.9779688715934753","0.9779688715934753","4.398304462432861","4.398304462432861","4.398304462432861","0.056032054126262665","0.056032054126262665","0.056032054126262665","0.5149695873260498","0.5149695873260498","0.5149695873260498","4.471890449523926","4.471890449523926","4.471890449523926","0.09135652333498001","0.09135652333498001","0.09135652333498001"
"16949","0.3114168345928192","0.3114168345928192","0.3114168345928192","0.2832300364971161","0.2832300364971161","0.2832300364971161","0.05462281405925751","0.05462281405925751","0.05462281405925751","0.4599034786224365","0.4599034786224365","0.4599034786224365","0.3053216338157654","0.3053216338157654","0.3053216338157654","0.08766404539346695","0.08766404539346695","0.08766404539346695"
"16979","0.17133986949920654","0.17133986949920654","0.17133986949920654","0.4970940351486206","0.4970940351486206","0.4970940351486206","0.04397355765104294","0.04397355765104294","0.04397355765104294","0.23676159977912903","0.23676159977912903","0.23676159977912903","0.37079623341560364","0.37079623341560364","0.37079623341560364","0.06545793265104294","0.06545793265104294","0.06545793265104294"
"17009","0.18695688247680664","0.18695688247680664","0.18695688247680664","0.26592835783958435","0.26592835783958435","0.26592835783958435","0.07939299196004868","0.07939299196004868","0.07939299196004868","0.2635743319988251","0.2635743319988251","0.2635743319988251","0.27592238783836365","0.27592238783836365","0.27592238783836365","0.07765684276819229","0.07765684276819229","0.07765684276819229"
"17039","0.33628684282302856","0.33628684282302856","0.33628684282302856","0.9413809776306152","0.9413809776306152","0.9413809776306152","0.05919963866472244","0.05919963866472244","0.05919963866472244","0.24718299508094788","0.24718299508094788","0.24718299508094788","0.49815428256988525","0.49815428256988525","0.49815428256988525","0.07013460248708725","0.07013460248708725","0.07013460248708725"
"17069","0.40179723501205444","0.40179723501205444","0.40179723501205444","0.7519621253013611","0.7519621253013611","0.7519621253013611","0.06651104986667633","0.06651104986667633","0.06651104986667633","0.5205910205841064","0.5205910205841064","0.5205910205841064","0.6255643963813782","0.6255643963813782","0.6255643963813782","0.08129151165485382","0.08129151165485382","0.08129151165485382"
"17099","0.19589248299598694","0.19589248299598694","0.19589248299598694","0.2996903955936432","0.2996903955936432","0.2996903955936432","0.06195448711514473","0.06195448711514473","0.06195448711514473","0.21311232447624207","0.21311232447624207","0.21311232447624207","0.5574532747268677","0.5574532747268677","0.5574532747268677","0.06223512440919876","0.06223512440919876","0.06223512440919876"
"17129","0.471863329410553","0.471863329410553","0.471863329410553","1.155888319015503","1.155888319015503","1.155888319015503","0.0508560985326767","0.0508560985326767","0.0508560985326767","0.32069703936576843","0.32069703936576843","0.32069703936576843","0.801764965057373","0.801764965057373","0.801764965057373","0.06489836424589157","0.06489836424589157","0.06489836424589157"
"17159","0.431914359331131","0.431914359331131","0.431914359331131","1.592286467552185","1.592286467552185","1.592286467552185","0.05075963959097862","0.05075963959097862","0.05075963959097862","0.27341288328170776","0.27341288328170776","0.27341288328170776","0.41441863775253296","0.41441863775253296","0.41441863775253296","0.0902629867196083","0.0902629867196083","0.0902629867196083"
"17189","0.5682386755943298","0.5682386755943298","0.5682386755943298","0.37474116683006287","0.37474116683006287","0.37474116683006287","0.060664813965559006","0.060664813965559006","0.060664813965559006","0.3817758858203888","0.3817758858203888","0.3817758858203888","0.3138583302497864","0.3138583302497864","0.3138583302497864","0.09736709296703339","0.09736709296703339","0.09736709296703339"
"17219","0.3310030400753021","0.3310030400753021","0.3310030400753021","0.19718560576438904","0.19718560576438904","0.19718560576438904","0.060205306857824326","0.060205306857824326","0.060205306857824326","0.24689145386219025","0.24689145386219025","0.24689145386219025","0.318749338388443","0.318749338388443","0.318749338388443","0.07040706276893616","0.07040706276893616","0.07040706276893616"
"17249","0.2490205466747284","0.2490205466747284","0.2490205466747284","0.24486631155014038","0.24486631155014038","0.24486631155014038","0.04908410832285881","0.04908410832285881","0.04908410832285881","0.26339033246040344","0.26339033246040344","0.26339033246040344","0.41325855255126953","0.41325855255126953","0.41325855255126953","0.07613537460565567","0.07613537460565567","0.07613537460565567"
"17279","0.3704425096511841","0.3704425096511841","0.3704425096511841","0.374336302280426","0.374336302280426","0.374336302280426","0.05322740972042084","0.05322740972042084","0.05322740972042084","0.2707211375236511","0.2707211375236511","0.2707211375236511","0.39576345682144165","0.39576345682144165","0.39576345682144165","0.07830171287059784","0.07830171287059784","0.07830171287059784"
"17309","0.2046007364988327","0.2046007364988327","0.2046007364988327","0.704143226146698","0.704143226146698","0.704143226146698","0.07414093613624573","0.07414093613624573","0.07414093613624573","0.21693450212478638","0.21693450212478638","0.21693450212478638","0.35787418484687805","0.35787418484687805","0.35787418484687805","0.07943201810121536","0.07943201810121536","0.07943201810121536"
"17339","0.2851859927177429","0.2851859927177429","0.2851859927177429","0.28557127714157104","0.28557127714157104","0.28557127714157104","0.058437567204236984","0.058437567204236984","0.058437567204236984","0.29441767930984497","0.29441767930984497","0.29441767930984497","0.3300328850746155","0.3300328850746155","0.3300328850746155","0.07736761122941971","0.07736761122941971","0.07736761122941971"
"17369","0.23261001706123352","0.23261001706123352","0.23261001706123352","0.5846173763275146","0.5846173763275146","0.5846173763275146","0.05165516585111618","0.05165516585111618","0.05165516585111618","0.13881412148475647","0.13881412148475647","0.13881412148475647","0.4401552081108093","0.4401552081108093","0.4401552081108093","0.0865410566329956","0.0865410566329956","0.0865410566329956"
"17399","0.3906296491622925","0.3906296491622925","0.3906296491622925","0.3686085045337677","0.3686085045337677","0.3686085045337677","0.058437567204236984","0.058437567204236984","0.058437567204236984","0.34390944242477417","0.34390944242477417","0.34390944242477417","0.41702985763549805","0.41702985763549805","0.41702985763549805","0.081283338367939","0.081283338367939","0.081283338367939"
"17429","0.33616235852241516","0.33616235852241516","0.33616235852241516","0.9864423871040344","0.9864423871040344","0.9864423871040344","0.06235898286104202","0.06235898286104202","0.06235898286104202","0.32131850719451904","0.32131850719451904","0.32131850719451904","2.247994899749756","2.247994899749756","2.247994899749756","0.0671902596950531","0.0671902596950531","0.0671902596950531"
"17459","0.2599613070487976","0.2599613070487976","0.2599613070487976","0.223505899310112","0.223505899310112","0.223505899310112","0.05802960693836212","0.05802960693836212","0.05802960693836212","0.31333649158477783","0.31333649158477783","0.31333649158477783","0.3067551851272583","0.3067551851272583","0.3067551851272583","0.0856453999876976","0.0856453999876976","0.0856453999876976"
"17489","1.2014650106430054","1.2014650106430054","1.2014650106430054","6.286986351013184","6.286986351013184","6.286986351013184","0.06794443726539612","0.06794443726539612","0.06794443726539612","2.252932548522949","2.252932548522949","2.252932548522949","11.02726936340332","11.02726936340332","11.02726936340332","0.10019424557685852","0.10019424557685852","0.10019424557685852"
"17519","0.24983257055282593","0.24983257055282593","0.24983257055282593","0.27657413482666016","0.27657413482666016","0.27657413482666016","0.059577055275440216","0.059577055275440216","0.059577055275440216","0.5456098318099976","0.5456098318099976","0.5456098318099976","0.29856157302856445","0.29856157302856445","0.29856157302856445","0.07894774526357651","0.07894774526357651","0.07894774526357651"
"17549","0.2487296611070633","0.2487296611070633","0.2487296611070633","0.5525816679000854","0.5525816679000854","0.5525816679000854","0.04971790313720703","0.04971790313720703","0.04971790313720703","0.2519060969352722","0.2519060969352722","0.2519060969352722","0.687304675579071","0.687304675579071","0.687304675579071","0.08036964386701584","0.08036964386701584","0.08036964386701584"
"17579","0.2027669996023178","0.2027669996023178","0.2027669996023178","0.23041509091854095","0.23041509091854095","0.23041509091854095","0.054775990545749664","0.054775990545749664","0.054775990545749664","0.15699709951877594","0.15699709951877594","0.15699709951877594","0.24265111982822418","0.24265111982822418","0.24265111982822418","0.08263159543275833","0.08263159543275833","0.08263159543275833"
"17609","0.16930131614208221","0.16930131614208221","0.16930131614208221","0.20187604427337646","0.20187604427337646","0.20187604427337646","0.04825141653418541","0.04825141653418541","0.04825141653418541","0.17329291999340057","0.17329291999340057","0.17329291999340057","0.4250854253768921","0.4250854253768921","0.4250854253768921","0.06673936545848846","0.06673936545848846","0.06673936545848846"
"17639","0.2503296732902527","0.2503296732902527","0.2503296732902527","0.3568588197231293","0.3568588197231293","0.3568588197231293","0.05548141524195671","0.05548141524195671","0.05548141524195671","0.1699049323797226","0.1699049323797226","0.1699049323797226","0.39180272817611694","0.39180272817611694","0.39180272817611694","0.07268211245536804","0.07268211245536804","0.07268211245536804"
"17669","0.7574511766433716","0.7574511766433716","0.7574511766433716","0.3220391869544983","0.3220391869544983","0.3220391869544983","0.03448255732655525","0.03448255732655525","0.03448255732655525","0.693569004535675","0.693569004535675","0.693569004535675","0.2980474829673767","0.2980474829673767","0.2980474829673767","0.06885918229818344","0.06885918229818344","0.06885918229818344"
"17699","0.4312518239021301","0.4312518239021301","0.4312518239021301","0.4780769944190979","0.4780769944190979","0.4780769944190979","0.05613231658935547","0.05613231658935547","0.05613231658935547","0.6877201795578003","0.6877201795578003","0.6877201795578003","1.1835278272628784","1.1835278272628784","1.1835278272628784","0.09855672717094421","0.09855672717094421","0.09855672717094421"
"17729","0.6205904483795166","0.6205904483795166","0.6205904483795166","0.7366520762443542","0.7366520762443542","0.7366520762443542","0.06418561935424805","0.06418561935424805","0.06418561935424805","0.23498591780662537","0.23498591780662537","0.23498591780662537","2.940617322921753","2.940617322921753","2.940617322921753","0.0790434181690216","0.0790434181690216","0.0790434181690216"
"17759","0.44538992643356323","0.44538992643356323","0.44538992643356323","0.6243894100189209","0.6243894100189209","0.6243894100189209","0.05846131220459938","0.05846131220459938","0.05846131220459938","0.36902564764022827","0.36902564764022827","0.36902564764022827","0.29251429438591003","0.29251429438591003","0.29251429438591003","0.09727834165096283","0.09727834165096283","0.09727834165096283"
