"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"15479","47.56299591064453","47.56299591064453","47.56299591064453","34.433876037597656","34.433876037597656","34.433876037597656","13.103224754333496","13.103224754333496","13.103224754333496","47.65071105957031","47.65071105957031","47.65071105957031","34.30434036254883","34.30434036254883","34.30434036254883","13.023613929748535","13.023613929748535","13.023613929748535"
"15509","54.39356231689453","54.39356231689453","54.39356231689453","38.38810729980469","38.38810729980469","38.38810729980469","14.488791465759277","14.488791465759277","14.488791465759277","54.39274215698242","54.39274215698242","54.39274215698242","38.21997833251953","38.21997833251953","38.21997833251953","14.62098503112793","14.62098503112793","14.62098503112793"
"15539","46.7790412902832","46.7790412902832","46.7790412902832","34.52622604370117","34.52622604370117","34.52622604370117","12.215968132019043","12.215968132019043","12.215968132019043","46.84989547729492","46.84989547729492","46.84989547729492","34.44186019897461","34.44186019897461","34.44186019897461","11.905828475952148","11.905828475952148","11.905828475952148"
"15569","52.23366928100586","52.23366928100586","52.23366928100586","41.42032241821289","41.42032241821289","41.42032241821289","12.683491706848145","12.683491706848145","12.683491706848145","52.00419616699219","52.00419616699219","52.00419616699219","41.104164123535156","41.104164123535156","41.104164123535156","12.479079246520996","12.479079246520996","12.479079246520996"
"15599","50.59093475341797","50.59093475341797","50.59093475341797","33.208091735839844","33.208091735839844","33.208091735839844","11.641088485717773","11.641088485717773","11.641088485717773","50.43714904785156","50.43714904785156","50.43714904785156","33.37640380859375","33.37640380859375","33.37640380859375","11.466717720031738","11.466717720031738","11.466717720031738"
"15629","43.85581970214844","43.85581970214844","43.85581970214844","31.862865447998047","31.862865447998047","31.862865447998047","12.87399673461914","12.87399673461914","12.87399673461914","43.83473205566406","43.83473205566406","43.83473205566406","31.88087272644043","31.88087272644043","31.88087272644043","12.561027526855469","12.561027526855469","12.561027526855469"
"15659","50.955135345458984","50.955135345458984","50.955135345458984","36.36564254760742","36.36564254760742","36.36564254760742","14.393798828125","14.393798828125","14.393798828125","51.2402229309082","51.2402229309082","51.2402229309082","36.506431579589844","36.506431579589844","36.506431579589844","13.725936889648438","13.725936889648438","13.725936889648438"
"15689","47.6760139465332","47.6760139465332","47.6760139465332","33.95695877075195","33.95695877075195","33.95695877075195","11.354280471801758","11.354280471801758","11.354280471801758","47.545936584472656","47.545936584472656","47.545936584472656","34.02102279663086","34.02102279663086","34.02102279663086","11.35457992553711","11.35457992553711","11.35457992553711"
"15719","48.4105224609375","48.4105224609375","48.4105224609375","31.934261322021484","31.934261322021484","31.934261322021484","11.223776817321777","11.223776817321777","11.223776817321777","48.22625732421875","48.22625732421875","48.22625732421875","31.95421028137207","31.95421028137207","31.95421028137207","11.114142417907715","11.114142417907715","11.114142417907715"
"15749","52.11830520629883","52.11830520629883","52.11830520629883","38.9549560546875","38.9549560546875","38.9549560546875","15.361783981323242","15.361783981323242","15.361783981323242","52.10744094848633","52.10744094848633","52.10744094848633","38.71401596069336","38.71401596069336","38.71401596069336","15.134249687194824","15.134249687194824","15.134249687194824"
"15779","49.729305267333984","49.729305267333984","49.729305267333984","36.074623107910156","36.074623107910156","36.074623107910156","12.645700454711914","12.645700454711914","12.645700454711914","49.63858413696289","49.63858413696289","49.63858413696289","36.17985153198242","36.17985153198242","36.17985153198242","12.585124015808105","12.585124015808105","12.585124015808105"
"15809","51.00002670288086","51.00002670288086","51.00002670288086","39.02604293823242","39.02604293823242","39.02604293823242","17.269826889038086","17.269826889038086","17.269826889038086","50.95432662963867","50.95432662963867","50.95432662963867","39.165977478027344","39.165977478027344","39.165977478027344","16.933780670166016","16.933780670166016","16.933780670166016"
"15839","47.664310455322266","47.664310455322266","47.664310455322266","31.690542221069336","31.690542221069336","31.690542221069336","12.676674842834473","12.676674842834473","12.676674842834473","47.6629638671875","47.6629638671875","47.6629638671875","31.64540672302246","31.64540672302246","31.64540672302246","12.655792236328125","12.655792236328125","12.655792236328125"
"15869","49.28680419921875","49.28680419921875","49.28680419921875","34.67010498046875","34.67010498046875","34.67010498046875","12.919687271118164","12.919687271118164","12.919687271118164","49.39097595214844","49.39097595214844","49.39097595214844","34.63887405395508","34.63887405395508","34.63887405395508","12.700698852539062","12.700698852539062","12.700698852539062"
"15899","47.42906951904297","47.42906951904297","47.42906951904297","33.772396087646484","33.772396087646484","33.772396087646484","12.502664566040039","12.502664566040039","12.502664566040039","47.770423889160156","47.770423889160156","47.770423889160156","33.69812774658203","33.69812774658203","33.69812774658203","12.07756519317627","12.07756519317627","12.07756519317627"
"15929","47.15825653076172","47.15825653076172","47.15825653076172","34.971126556396484","34.971126556396484","34.971126556396484","12.515485763549805","12.515485763549805","12.515485763549805","47.025390625","47.025390625","47.025390625","34.46672439575195","34.46672439575195","34.46672439575195","12.301885604858398","12.301885604858398","12.301885604858398"
"15959","45.3427734375","45.3427734375","45.3427734375","31.68519401550293","31.68519401550293","31.68519401550293","11.64993953704834","11.64993953704834","11.64993953704834","45.41746139526367","45.41746139526367","45.41746139526367","31.709970474243164","31.709970474243164","31.709970474243164","11.537114143371582","11.537114143371582","11.537114143371582"
"15989","52.62757873535156","52.62757873535156","52.62757873535156","40.074058532714844","40.074058532714844","40.074058532714844","14.65007495880127","14.65007495880127","14.65007495880127","52.67219543457031","52.67219543457031","52.67219543457031","39.938934326171875","39.938934326171875","39.938934326171875","14.312521934509277","14.312521934509277","14.312521934509277"
"16019","46.93523406982422","46.93523406982422","46.93523406982422","36.524627685546875","36.524627685546875","36.524627685546875","13.282201766967773","13.282201766967773","13.282201766967773","46.59840774536133","46.59840774536133","46.59840774536133","36.45010757446289","36.45010757446289","36.45010757446289","12.886306762695312","12.886306762695312","12.886306762695312"
"16049","49.493324279785156","49.493324279785156","49.493324279785156","31.89397621154785","31.89397621154785","31.89397621154785","11.803141593933105","11.803141593933105","11.803141593933105","49.75228500366211","49.75228500366211","49.75228500366211","31.86955451965332","31.86955451965332","31.86955451965332","11.719571113586426","11.719571113586426","11.719571113586426"
"16079","51.77046585083008","51.77046585083008","51.77046585083008","41.33951950073242","41.33951950073242","41.33951950073242","16.20987319946289","16.20987319946289","16.20987319946289","51.68545913696289","51.68545913696289","51.68545913696289","41.484130859375","41.484130859375","41.484130859375","15.946703910827637","15.946703910827637","15.946703910827637"
"16109","48.36417770385742","48.36417770385742","48.36417770385742","38.484737396240234","38.484737396240234","38.484737396240234","14.036819458007812","14.036819458007812","14.036819458007812","48.36687469482422","48.36687469482422","48.36687469482422","38.41579818725586","38.41579818725586","38.41579818725586","13.470428466796875","13.470428466796875","13.470428466796875"
"16139","52.87390899658203","52.87390899658203","52.87390899658203","38.8211669921875","38.8211669921875","38.8211669921875","15.754286766052246","15.754286766052246","15.754286766052246","52.64714050292969","52.64714050292969","52.64714050292969","38.70368194580078","38.70368194580078","38.70368194580078","15.39665412902832","15.39665412902832","15.39665412902832"
"16169","49.04547882080078","49.04547882080078","49.04547882080078","33.118770599365234","33.118770599365234","33.118770599365234","12.659280776977539","12.659280776977539","12.659280776977539","49.00737762451172","49.00737762451172","49.00737762451172","32.9311408996582","32.9311408996582","32.9311408996582","12.468236923217773","12.468236923217773","12.468236923217773"
"16199","49.54449462890625","49.54449462890625","49.54449462890625","36.126888275146484","36.126888275146484","36.126888275146484","13.329936027526855","13.329936027526855","13.329936027526855","49.590980529785156","49.590980529785156","49.590980529785156","35.9305305480957","35.9305305480957","35.9305305480957","13.223197937011719","13.223197937011719","13.223197937011719"
"16229","45.86510467529297","45.86510467529297","45.86510467529297","34.86679458618164","34.86679458618164","34.86679458618164","12.421412467956543","12.421412467956543","12.421412467956543","45.82950210571289","45.82950210571289","45.82950210571289","34.77865219116211","34.77865219116211","34.77865219116211","12.473881721496582","12.473881721496582","12.473881721496582"
"16259","53.09247970581055","53.09247970581055","53.09247970581055","40.066429138183594","40.066429138183594","40.066429138183594","15.335837364196777","15.335837364196777","15.335837364196777","53.027244567871094","53.027244567871094","53.027244567871094","40.00442886352539","40.00442886352539","40.00442886352539","15.246848106384277","15.246848106384277","15.246848106384277"
"16289","48.909236907958984","48.909236907958984","48.909236907958984","35.84730529785156","35.84730529785156","35.84730529785156","14.908952713012695","14.908952713012695","14.908952713012695","48.65243148803711","48.65243148803711","48.65243148803711","35.89361572265625","35.89361572265625","35.89361572265625","14.965208053588867","14.965208053588867","14.965208053588867"
"16319","49.22499084472656","49.22499084472656","49.22499084472656","33.61396026611328","33.61396026611328","33.61396026611328","13.470189094543457","13.470189094543457","13.470189094543457","49.06608200073242","49.06608200073242","49.06608200073242","33.517478942871094","33.517478942871094","33.517478942871094","13.098222732543945","13.098222732543945","13.098222732543945"
"16349","49.33381652832031","49.33381652832031","49.33381652832031","36.23200225830078","36.23200225830078","36.23200225830078","12.545806884765625","12.545806884765625","12.545806884765625","48.86153793334961","48.86153793334961","48.86153793334961","36.427093505859375","36.427093505859375","36.427093505859375","12.337339401245117","12.337339401245117","12.337339401245117"
"16379","46.271366119384766","46.271366119384766","46.271366119384766","35.30492401123047","35.30492401123047","35.30492401123047","14.379423141479492","14.379423141479492","14.379423141479492","46.337860107421875","46.337860107421875","46.337860107421875","35.25281524658203","35.25281524658203","35.25281524658203","13.844883918762207","13.844883918762207","13.844883918762207"
"16409","55.85365295410156","55.85365295410156","55.85365295410156","38.77214431762695","38.77214431762695","38.77214431762695","13.810087203979492","13.810087203979492","13.810087203979492","56.03777313232422","56.03777313232422","56.03777313232422","39.00897216796875","39.00897216796875","39.00897216796875","13.70485782623291","13.70485782623291","13.70485782623291"
"16439","48.293025970458984","48.293025970458984","48.293025970458984","35.870567321777344","35.870567321777344","35.870567321777344","13.05077838897705","13.05077838897705","13.05077838897705","48.27294158935547","48.27294158935547","48.27294158935547","35.79161071777344","35.79161071777344","35.79161071777344","12.98090648651123","12.98090648651123","12.98090648651123"
"16469","48.33208084106445","48.33208084106445","48.33208084106445","35.37977981567383","35.37977981567383","35.37977981567383","12.86073112487793","12.86073112487793","12.86073112487793","48.32661056518555","48.32661056518555","48.32661056518555","35.28813934326172","35.28813934326172","35.28813934326172","12.943442344665527","12.943442344665527","12.943442344665527"
"16499","50.584529876708984","50.584529876708984","50.584529876708984","36.99970245361328","36.99970245361328","36.99970245361328","13.079544067382812","13.079544067382812","13.079544067382812","50.690834045410156","50.690834045410156","50.690834045410156","36.9286994934082","36.9286994934082","36.9286994934082","12.906272888183594","12.906272888183594","12.906272888183594"
"16529","49.90766143798828","49.90766143798828","49.90766143798828","37.55105209350586","37.55105209350586","37.55105209350586","14.827887535095215","14.827887535095215","14.827887535095215","50.03771209716797","50.03771209716797","50.03771209716797","37.76612091064453","37.76612091064453","37.76612091064453","14.40841293334961","14.40841293334961","14.40841293334961"
"16559","48.11956787109375","48.11956787109375","48.11956787109375","34.34482192993164","34.34482192993164","34.34482192993164","12.825321197509766","12.825321197509766","12.825321197509766","48.12125778198242","48.12125778198242","48.12125778198242","34.4463996887207","34.4463996887207","34.4463996887207","12.328414916992188","12.328414916992188","12.328414916992188"
"16589","49.65383529663086","49.65383529663086","49.65383529663086","33.85309982299805","33.85309982299805","33.85309982299805","12.353747367858887","12.353747367858887","12.353747367858887","49.59266662597656","49.59266662597656","49.59266662597656","33.959815979003906","33.959815979003906","33.959815979003906","12.21048355102539","12.21048355102539","12.21048355102539"
"16619","48.53376007080078","48.53376007080078","48.53376007080078","35.225807189941406","35.225807189941406","35.225807189941406","12.626248359680176","12.626248359680176","12.626248359680176","48.46237564086914","48.46237564086914","48.46237564086914","35.36056900024414","35.36056900024414","35.36056900024414","12.625192642211914","12.625192642211914","12.625192642211914"
"16649","45.80397415161133","45.80397415161133","45.80397415161133","34.728328704833984","34.728328704833984","34.728328704833984","12.87276554107666","12.87276554107666","12.87276554107666","45.74571228027344","45.74571228027344","45.74571228027344","34.69403839111328","34.69403839111328","34.69403839111328","12.692567825317383","12.692567825317383","12.692567825317383"
"16679","45.66245651245117","45.66245651245117","45.66245651245117","34.94216537475586","34.94216537475586","34.94216537475586","12.597124099731445","12.597124099731445","12.597124099731445","45.81353759765625","45.81353759765625","45.81353759765625","34.07526397705078","34.07526397705078","34.07526397705078","12.184782028198242","12.184782028198242","12.184782028198242"
"16709","46.74996566772461","46.74996566772461","46.74996566772461","31.195003509521484","31.195003509521484","31.195003509521484","11.68244457244873","11.68244457244873","11.68244457244873","46.66749954223633","46.66749954223633","46.66749954223633","31.178579330444336","31.178579330444336","31.178579330444336","11.540008544921875","11.540008544921875","11.540008544921875"
"16739","48.41292953491211","48.41292953491211","48.41292953491211","33.134891510009766","33.134891510009766","33.134891510009766","11.765644073486328","11.765644073486328","11.765644073486328","48.38818359375","48.38818359375","48.38818359375","33.099090576171875","33.099090576171875","33.099090576171875","11.870305061340332","11.870305061340332","11.870305061340332"
"16769","49.924072265625","49.924072265625","49.924072265625","32.21342468261719","32.21342468261719","32.21342468261719","11.392590522766113","11.392590522766113","11.392590522766113","49.8986701965332","49.8986701965332","49.8986701965332","32.283050537109375","32.283050537109375","32.283050537109375","11.091012954711914","11.091012954711914","11.091012954711914"
"16799","43.999515533447266","43.999515533447266","43.999515533447266","30.090030670166016","30.090030670166016","30.090030670166016","10.449164390563965","10.449164390563965","10.449164390563965","43.92500305175781","43.92500305175781","43.92500305175781","30.2014102935791","30.2014102935791","30.2014102935791","10.565329551696777","10.565329551696777","10.565329551696777"
"16829","50.41240692138672","50.41240692138672","50.41240692138672","33.976192474365234","33.976192474365234","33.976192474365234","12.639835357666016","12.639835357666016","12.639835357666016","50.58049774169922","50.58049774169922","50.58049774169922","33.9726448059082","33.9726448059082","33.9726448059082","12.702277183532715","12.702277183532715","12.702277183532715"
"16859","51.21622848510742","51.21622848510742","51.21622848510742","33.50824737548828","33.50824737548828","33.50824737548828","12.099212646484375","12.099212646484375","12.099212646484375","51.226806640625","51.226806640625","51.226806640625","33.32539749145508","33.32539749145508","33.32539749145508","11.798885345458984","11.798885345458984","11.798885345458984"
"16889","48.16859436035156","48.16859436035156","48.16859436035156","49.17598342895508","49.17598342895508","49.17598342895508","14.317047119140625","14.317047119140625","14.317047119140625","48.10188674926758","48.10188674926758","48.10188674926758","56.989871978759766","56.989871978759766","56.989871978759766","13.939191818237305","13.939191818237305","13.939191818237305"
"16919","49.01797866821289","49.01797866821289","49.01797866821289","38.41130828857422","38.41130828857422","38.41130828857422","14.908461570739746","14.908461570739746","14.908461570739746","48.804344177246094","48.804344177246094","48.804344177246094","38.35329055786133","38.35329055786133","38.35329055786133","14.888776779174805","14.888776779174805","14.888776779174805"
"16949","49.713523864746094","49.713523864746094","49.713523864746094","35.23492431640625","35.23492431640625","35.23492431640625","13.32921314239502","13.32921314239502","13.32921314239502","49.7128791809082","49.7128791809082","49.7128791809082","35.386878967285156","35.386878967285156","35.386878967285156","13.082077026367188","13.082077026367188","13.082077026367188"
"16979","48.75082015991211","48.75082015991211","48.75082015991211","34.56288146972656","34.56288146972656","34.56288146972656","12.478599548339844","12.478599548339844","12.478599548339844","48.723602294921875","48.723602294921875","48.723602294921875","34.76462173461914","34.76462173461914","34.76462173461914","12.369729995727539","12.369729995727539","12.369729995727539"
"17009","51.1037483215332","51.1037483215332","51.1037483215332","38.252342224121094","38.252342224121094","38.252342224121094","14.666487693786621","14.666487693786621","14.666487693786621","51.09754943847656","51.09754943847656","51.09754943847656","38.32949447631836","38.32949447631836","38.32949447631836","14.24997329711914","14.24997329711914","14.24997329711914"
"17039","47.85029983520508","47.85029983520508","47.85029983520508","31.98213005065918","31.98213005065918","31.98213005065918","12.705018043518066","12.705018043518066","12.705018043518066","47.96437072753906","47.96437072753906","47.96437072753906","32.13057327270508","32.13057327270508","32.13057327270508","12.457014083862305","12.457014083862305","12.457014083862305"
"17069","50.074851989746094","50.074851989746094","50.074851989746094","33.72850799560547","33.72850799560547","33.72850799560547","12.029437065124512","12.029437065124512","12.029437065124512","50.08198165893555","50.08198165893555","50.08198165893555","33.69446563720703","33.69446563720703","33.69446563720703","11.908556938171387","11.908556938171387","11.908556938171387"
"17099","47.93804931640625","47.93804931640625","47.93804931640625","33.71075439453125","33.71075439453125","33.71075439453125","11.764457702636719","11.764457702636719","11.764457702636719","47.73554229736328","47.73554229736328","47.73554229736328","33.78709411621094","33.78709411621094","33.78709411621094","11.390932083129883","11.390932083129883","11.390932083129883"
"17129","43.5236701965332","43.5236701965332","43.5236701965332","28.59219741821289","28.59219741821289","28.59219741821289","10.44009780883789","10.44009780883789","10.44009780883789","43.40311050415039","43.40311050415039","43.40311050415039","28.416732788085938","28.416732788085938","28.416732788085938","10.176000595092773","10.176000595092773","10.176000595092773"
"17159","49.473323822021484","49.473323822021484","49.473323822021484","34.31297302246094","34.31297302246094","34.31297302246094","11.222366333007812","11.222366333007812","11.222366333007812","49.63931655883789","49.63931655883789","49.63931655883789","34.27561569213867","34.27561569213867","34.27561569213867","10.953665733337402","10.953665733337402","10.953665733337402"
"17189","50.83734893798828","50.83734893798828","50.83734893798828","37.8923225402832","37.8923225402832","37.8923225402832","14.07159423828125","14.07159423828125","14.07159423828125","50.573543548583984","50.573543548583984","50.573543548583984","37.83578872680664","37.83578872680664","37.83578872680664","13.684836387634277","13.684836387634277","13.684836387634277"
"17219","48.28529357910156","48.28529357910156","48.28529357910156","35.809532165527344","35.809532165527344","35.809532165527344","12.951433181762695","12.951433181762695","12.951433181762695","48.360164642333984","48.360164642333984","48.360164642333984","35.86725616455078","35.86725616455078","35.86725616455078","12.558869361877441","12.558869361877441","12.558869361877441"
"17249","47.49937057495117","47.49937057495117","47.49937057495117","32.70466613769531","32.70466613769531","32.70466613769531","12.645792007446289","12.645792007446289","12.645792007446289","47.40510559082031","47.40510559082031","47.40510559082031","32.967525482177734","32.967525482177734","32.967525482177734","12.3825044631958","12.3825044631958","12.3825044631958"
"17279","50.316009521484375","50.316009521484375","50.316009521484375","38.79454803466797","38.79454803466797","38.79454803466797","14.5952730178833","14.5952730178833","14.5952730178833","50.11212921142578","50.11212921142578","50.11212921142578","38.720947265625","38.720947265625","38.720947265625","14.386174201965332","14.386174201965332","14.386174201965332"
"17309","48.307586669921875","48.307586669921875","48.307586669921875","36.60877227783203","36.60877227783203","36.60877227783203","14.849222183227539","14.849222183227539","14.849222183227539","47.99414825439453","47.99414825439453","47.99414825439453","36.33135986328125","36.33135986328125","36.33135986328125","14.567011833190918","14.567011833190918","14.567011833190918"
"17339","52.69975280761719","52.69975280761719","52.69975280761719","38.32183837890625","38.32183837890625","38.32183837890625","14.116161346435547","14.116161346435547","14.116161346435547","52.60724639892578","52.60724639892578","52.60724639892578","38.36795425415039","38.36795425415039","38.36795425415039","13.652034759521484","13.652034759521484","13.652034759521484"
"17369","47.70130920410156","47.70130920410156","47.70130920410156","32.124359130859375","32.124359130859375","32.124359130859375","11.305569648742676","11.305569648742676","11.305569648742676","47.74152374267578","47.74152374267578","47.74152374267578","32.07563781738281","32.07563781738281","32.07563781738281","11.064667701721191","11.064667701721191","11.064667701721191"
"17399","44.838661193847656","44.838661193847656","44.838661193847656","33.1201057434082","33.1201057434082","33.1201057434082","12.93220043182373","12.93220043182373","12.93220043182373","44.8541259765625","44.8541259765625","44.8541259765625","33.1995735168457","33.1995735168457","33.1995735168457","12.92093276977539","12.92093276977539","12.92093276977539"
"17429","49.90876770019531","49.90876770019531","49.90876770019531","32.79879379272461","32.79879379272461","32.79879379272461","11.389191627502441","11.389191627502441","11.389191627502441","49.89692306518555","49.89692306518555","49.89692306518555","32.9237060546875","32.9237060546875","32.9237060546875","11.207829475402832","11.207829475402832","11.207829475402832"
"17459","49.52783203125","49.52783203125","49.52783203125","32.79800033569336","32.79800033569336","32.79800033569336","11.963034629821777","11.963034629821777","11.963034629821777","49.74176025390625","49.74176025390625","49.74176025390625","32.59735870361328","32.59735870361328","32.59735870361328","11.972678184509277","11.972678184509277","11.972678184509277"
"17489","49.99861145019531","49.99861145019531","49.99861145019531","35.83747482299805","35.83747482299805","35.83747482299805","12.901507377624512","12.901507377624512","12.901507377624512","50.19668960571289","50.19668960571289","50.19668960571289","35.43794250488281","35.43794250488281","35.43794250488281","13.029541015625","13.029541015625","13.029541015625"
"17519","45.74612808227539","45.74612808227539","45.74612808227539","29.433027267456055","29.433027267456055","29.433027267456055","11.388731002807617","11.388731002807617","11.388731002807617","45.425994873046875","45.425994873046875","45.425994873046875","29.381393432617188","29.381393432617188","29.381393432617188","11.242241859436035","11.242241859436035","11.242241859436035"
"17549","49.86345291137695","49.86345291137695","49.86345291137695","37.567745208740234","37.567745208740234","37.567745208740234","14.379202842712402","14.379202842712402","14.379202842712402","50.050071716308594","50.050071716308594","50.050071716308594","37.36346435546875","37.36346435546875","37.36346435546875","13.983237266540527","13.983237266540527","13.983237266540527"
"17579","49.62648391723633","49.62648391723633","49.62648391723633","32.205501556396484","32.205501556396484","32.205501556396484","13.630268096923828","13.630268096923828","13.630268096923828","49.59967803955078","49.59967803955078","49.59967803955078","32.02338409423828","32.02338409423828","32.02338409423828","13.136907577514648","13.136907577514648","13.136907577514648"
"17609","51.466434478759766","51.466434478759766","51.466434478759766","35.83907699584961","35.83907699584961","35.83907699584961","13.757882118225098","13.757882118225098","13.757882118225098","51.6951904296875","51.6951904296875","51.6951904296875","35.70450210571289","35.70450210571289","35.70450210571289","13.673848152160645","13.673848152160645","13.673848152160645"
"17639","49.88166046142578","49.88166046142578","49.88166046142578","34.87156295776367","34.87156295776367","34.87156295776367","12.312543869018555","12.312543869018555","12.312543869018555","49.9733772277832","49.9733772277832","49.9733772277832","35.01922607421875","35.01922607421875","35.01922607421875","12.182490348815918","12.182490348815918","12.182490348815918"
"17669","48.92829132080078","48.92829132080078","48.92829132080078","32.095394134521484","32.095394134521484","32.095394134521484","11.132086753845215","11.132086753845215","11.132086753845215","48.87971496582031","48.87971496582031","48.87971496582031","32.01502227783203","32.01502227783203","32.01502227783203","10.937213897705078","10.937213897705078","10.937213897705078"
"17699","51.96564865112305","51.96564865112305","51.96564865112305","36.45315933227539","36.45315933227539","36.45315933227539","12.793231964111328","12.793231964111328","12.793231964111328","52.0621337890625","52.0621337890625","52.0621337890625","36.331626892089844","36.331626892089844","36.331626892089844","12.711261749267578","12.711261749267578","12.711261749267578"
"17729","46.63690948486328","46.63690948486328","46.63690948486328","32.26525115966797","32.26525115966797","32.26525115966797","12.15217399597168","12.15217399597168","12.15217399597168","46.62002182006836","46.62002182006836","46.62002182006836","32.18327713012695","32.18327713012695","32.18327713012695","12.1759033203125","12.1759033203125","12.1759033203125"
"17759","51.62291717529297","51.62291717529297","51.62291717529297","37.5057258605957","37.5057258605957","37.5057258605957","14.937484741210938","14.937484741210938","14.937484741210938","51.914695739746094","51.914695739746094","51.914695739746094","37.578453063964844","37.578453063964844","37.578453063964844","14.5452241897583","14.5452241897583","14.5452241897583"
"17789","49.03289031982422","49.03289031982422","49.03289031982422","32.82368469238281","32.82368469238281","32.82368469238281","12.900099754333496","12.900099754333496","12.900099754333496","48.959129333496094","48.959129333496094","48.959129333496094","32.91407775878906","32.91407775878906","32.91407775878906","12.537935256958008","12.537935256958008","12.537935256958008"
"17819","47.960205078125","47.960205078125","47.960205078125","37.03267288208008","37.03267288208008","37.03267288208008","13.341203689575195","13.341203689575195","13.341203689575195","47.85295486450195","47.85295486450195","47.85295486450195","36.97904586791992","36.97904586791992","36.97904586791992","12.980417251586914","12.980417251586914","12.980417251586914"
"17849","47.85649490356445","47.85649490356445","47.85649490356445","32.99397277832031","32.99397277832031","32.99397277832031","12.297590255737305","12.297590255737305","12.297590255737305","47.86289596557617","47.86289596557617","47.86289596557617","32.90632629394531","32.90632629394531","32.90632629394531","11.811586380004883","11.811586380004883","11.811586380004883"
"17879","45.97062301635742","45.97062301635742","45.97062301635742","34.462425231933594","34.462425231933594","34.462425231933594","12.90282154083252","12.90282154083252","12.90282154083252","45.741966247558594","45.741966247558594","45.741966247558594","34.506629943847656","34.506629943847656","34.506629943847656","12.583361625671387","12.583361625671387","12.583361625671387"
"17909","47.85645294189453","47.85645294189453","47.85645294189453","36.882041931152344","36.882041931152344","36.882041931152344","14.861361503601074","14.861361503601074","14.861361503601074","47.86875915527344","47.86875915527344","47.86875915527344","36.74718475341797","36.74718475341797","36.74718475341797","14.329486846923828","14.329486846923828","14.329486846923828"
"17939","49.05625915527344","49.05625915527344","49.05625915527344","34.5598030090332","34.5598030090332","34.5598030090332","12.530688285827637","12.530688285827637","12.530688285827637","49.08298873901367","49.08298873901367","49.08298873901367","34.63470458984375","34.63470458984375","34.63470458984375","12.20213794708252","12.20213794708252","12.20213794708252"
"17969","51.62682342529297","51.62682342529297","51.62682342529297","37.56939697265625","37.56939697265625","37.56939697265625","13.60436725616455","13.60436725616455","13.60436725616455","51.44894790649414","51.44894790649414","51.44894790649414","37.49969482421875","37.49969482421875","37.49969482421875","13.346503257751465","13.346503257751465","13.346503257751465"
"17999","47.2969970703125","47.2969970703125","47.2969970703125","36.88846969604492","36.88846969604492","36.88846969604492","13.346858978271484","13.346858978271484","13.346858978271484","47.1566162109375","47.1566162109375","47.1566162109375","37.1859130859375","37.1859130859375","37.1859130859375","13.002775192260742","13.002775192260742","13.002775192260742"
"18029","50.53475570678711","50.53475570678711","50.53475570678711","37.118896484375","37.118896484375","37.118896484375","14.926730155944824","14.926730155944824","14.926730155944824","50.55240249633789","50.55240249633789","50.55240249633789","37.10720443725586","37.10720443725586","37.10720443725586","14.623733520507812","14.623733520507812","14.623733520507812"
"18059","49.08879470825195","49.08879470825195","49.08879470825195","33.86539077758789","33.86539077758789","33.86539077758789","12.058115005493164","12.058115005493164","12.058115005493164","49.26959991455078","49.26959991455078","49.26959991455078","33.747642517089844","33.747642517089844","33.747642517089844","11.993776321411133","11.993776321411133","11.993776321411133"
"18089","48.52885818481445","48.52885818481445","48.52885818481445","33.58582305908203","33.58582305908203","33.58582305908203","13.22339916229248","13.22339916229248","13.22339916229248","48.42026901245117","48.42026901245117","48.42026901245117","33.486385345458984","33.486385345458984","33.486385345458984","12.9812593460083","12.9812593460083","12.9812593460083"
