"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX"
"8009","40.36724090576172","40.36724090576172","40.36724090576172","97.78143310546875","97.78143310546875","97.78143310546875","23.629833221435547","23.629833221435547","23.629833221435547","40.21635055541992","40.21635055541992","40.21635055541992","97.20954132080078","97.20954132080078","97.20954132080078","23.738779067993164","23.738779067993164","23.738779067993164"
"8039","46.48794174194336","46.48794174194336","46.48794174194336","105.8185043334961","105.8185043334961","105.8185043334961","27.88945770263672","27.88945770263672","27.88945770263672","46.67660140991211","46.67660140991211","46.67660140991211","104.96755981445312","104.96755981445312","104.96755981445312","27.79137420654297","27.79137420654297","27.79137420654297"
"8069","50.02450942993164","50.02450942993164","50.02450942993164","106.78179168701172","106.78179168701172","106.78179168701172","25.27793312072754","25.27793312072754","25.27793312072754","49.88439178466797","49.88439178466797","49.88439178466797","106.14920043945312","106.14920043945312","106.14920043945312","25.34187889099121","25.34187889099121","25.34187889099121"
"8099","39.568321228027344","39.568321228027344","39.568321228027344","87.7680435180664","87.7680435180664","87.7680435180664","27.877531051635742","27.877531051635742","27.877531051635742","39.499114990234375","39.499114990234375","39.499114990234375","87.53386688232422","87.53386688232422","87.53386688232422","28.035402297973633","28.035402297973633","28.035402297973633"
"8129","44.68674850463867","44.68674850463867","44.68674850463867","103.50929260253906","103.50929260253906","103.50929260253906","35.160850524902344","35.160850524902344","35.160850524902344","44.71520233154297","44.71520233154297","44.71520233154297","103.59893035888672","103.59893035888672","103.59893035888672","34.748046875","34.748046875","34.748046875"
"8159","39.4063606262207","39.4063606262207","39.4063606262207","90.32653045654297","90.32653045654297","90.32653045654297","20.022159576416016","20.022159576416016","20.022159576416016","39.43421936035156","39.43421936035156","39.43421936035156","89.67555236816406","89.67555236816406","89.67555236816406","20.13408851623535","20.13408851623535","20.13408851623535"
"8189","44.0848274230957","44.0848274230957","44.0848274230957","101.41650390625","101.41650390625","101.41650390625","28.46906280517578","28.46906280517578","28.46906280517578","44.050994873046875","44.050994873046875","44.050994873046875","101.4582290649414","101.4582290649414","101.4582290649414","28.49961280822754","28.49961280822754","28.49961280822754"
"8219","41.54767990112305","41.54767990112305","41.54767990112305","85.69181823730469","85.69181823730469","85.69181823730469","18.940019607543945","18.940019607543945","18.940019607543945","41.51824951171875","41.51824951171875","41.51824951171875","84.95317840576172","84.95317840576172","84.95317840576172","18.740354537963867","18.740354537963867","18.740354537963867"
"8249","46.0914306640625","46.0914306640625","46.0914306640625","102.36912536621094","102.36912536621094","102.36912536621094","23.853090286254883","23.853090286254883","23.853090286254883","45.873016357421875","45.873016357421875","45.873016357421875","102.55622100830078","102.55622100830078","102.55622100830078","23.649494171142578","23.649494171142578","23.649494171142578"
"8279","49.69719696044922","49.69719696044922","49.69719696044922","110.95861053466797","110.95861053466797","110.95861053466797","30.84920883178711","30.84920883178711","30.84920883178711","49.63953399658203","49.63953399658203","49.63953399658203","110.93718719482422","110.93718719482422","110.93718719482422","30.792402267456055","30.792402267456055","30.792402267456055"
"8309","42.72671890258789","42.72671890258789","42.72671890258789","93.7421875","93.7421875","93.7421875","23.24839973449707","23.24839973449707","23.24839973449707","42.69081497192383","42.69081497192383","42.69081497192383","93.21261596679688","93.21261596679688","93.21261596679688","23.15433120727539","23.15433120727539","23.15433120727539"
"8339","43.295257568359375","43.295257568359375","43.295257568359375","98.23350524902344","98.23350524902344","98.23350524902344","27.238868713378906","27.238868713378906","27.238868713378906","43.32046890258789","43.32046890258789","43.32046890258789","97.96804809570312","97.96804809570312","97.96804809570312","26.967763900756836","26.967763900756836","26.967763900756836"
"8369","40.84373092651367","40.84373092651367","40.84373092651367","89.99839782714844","89.99839782714844","89.99839782714844","17.16569709777832","17.16569709777832","17.16569709777832","40.74318313598633","40.74318313598633","40.74318313598633","89.58646392822266","89.58646392822266","89.58646392822266","17.051158905029297","17.051158905029297","17.051158905029297"
"8399","57.97146224975586","57.97146224975586","57.97146224975586","100.20976257324219","100.20976257324219","100.20976257324219","21.897905349731445","21.897905349731445","21.897905349731445","57.77640914916992","57.77640914916992","57.77640914916992","100.54126739501953","100.54126739501953","100.54126739501953","21.785890579223633","21.785890579223633","21.785890579223633"
"8429","42.375694274902344","42.375694274902344","42.375694274902344","96.183837890625","96.183837890625","96.183837890625","22.013778686523438","22.013778686523438","22.013778686523438","42.46300506591797","42.46300506591797","42.46300506591797","95.0088882446289","95.0088882446289","95.0088882446289","21.659555435180664","21.659555435180664","21.659555435180664"
"8459","44.61730194091797","44.61730194091797","44.61730194091797","102.19524383544922","102.19524383544922","102.19524383544922","25.52364158630371","25.52364158630371","25.52364158630371","44.61819839477539","44.61819839477539","44.61819839477539","101.28876495361328","101.28876495361328","101.28876495361328","25.239315032958984","25.239315032958984","25.239315032958984"
"8489","50.218387603759766","50.218387603759766","50.218387603759766","104.51869201660156","104.51869201660156","104.51869201660156","31.152578353881836","31.152578353881836","31.152578353881836","50.05216598510742","50.05216598510742","50.05216598510742","104.26055145263672","104.26055145263672","104.26055145263672","31.10190773010254","31.10190773010254","31.10190773010254"
"8519","42.33654022216797","42.33654022216797","42.33654022216797","101.43509674072266","101.43509674072266","101.43509674072266","23.65422821044922","23.65422821044922","23.65422821044922","42.58937072753906","42.58937072753906","42.58937072753906","101.76329803466797","101.76329803466797","101.76329803466797","23.560800552368164","23.560800552368164","23.560800552368164"
"8549","42.16569137573242","42.16569137573242","42.16569137573242","93.04581451416016","93.04581451416016","93.04581451416016","23.100536346435547","23.100536346435547","23.100536346435547","42.04481506347656","42.04481506347656","42.04481506347656","93.07630920410156","93.07630920410156","93.07630920410156","23.103160858154297","23.103160858154297","23.103160858154297"
"8579","41.79098892211914","41.79098892211914","41.79098892211914","94.89324188232422","94.89324188232422","94.89324188232422","27.538320541381836","27.538320541381836","27.538320541381836","41.709754943847656","41.709754943847656","41.709754943847656","94.61888122558594","94.61888122558594","94.61888122558594","27.234621047973633","27.234621047973633","27.234621047973633"
"8609","39.154747009277344","39.154747009277344","39.154747009277344","87.59648132324219","87.59648132324219","87.59648132324219","18.81734848022461","18.81734848022461","18.81734848022461","39.04095458984375","39.04095458984375","39.04095458984375","87.15911865234375","87.15911865234375","87.15911865234375","18.66478157043457","18.66478157043457","18.66478157043457"
"8639","42.97883605957031","42.97883605957031","42.97883605957031","92.0174560546875","92.0174560546875","92.0174560546875","19.409687042236328","19.409687042236328","19.409687042236328","42.95301818847656","42.95301818847656","42.95301818847656","92.24214935302734","92.24214935302734","92.24214935302734","19.33448028564453","19.33448028564453","19.33448028564453"
"8669","44.17290115356445","44.17290115356445","44.17290115356445","100.02720642089844","100.02720642089844","100.02720642089844","25.57147979736328","25.57147979736328","25.57147979736328","44.042205810546875","44.042205810546875","44.042205810546875","100.0828857421875","100.0828857421875","100.0828857421875","25.552703857421875","25.552703857421875","25.552703857421875"
"8699","45.36062240600586","45.36062240600586","45.36062240600586","91.24897003173828","91.24897003173828","91.24897003173828","23.20494842529297","23.20494842529297","23.20494842529297","45.29203414916992","45.29203414916992","45.29203414916992","90.8145751953125","90.8145751953125","90.8145751953125","23.25613784790039","23.25613784790039","23.25613784790039"
"8729","42.02650451660156","42.02650451660156","42.02650451660156","90.90967559814453","90.90967559814453","90.90967559814453","23.363895416259766","23.363895416259766","23.363895416259766","41.77499771118164","41.77499771118164","41.77499771118164","90.86421966552734","90.86421966552734","90.86421966552734","23.359691619873047","23.359691619873047","23.359691619873047"
"8759","43.68391418457031","43.68391418457031","43.68391418457031","89.73118591308594","89.73118591308594","89.73118591308594","23.777851104736328","23.777851104736328","23.777851104736328","43.66115188598633","43.66115188598633","43.66115188598633","89.5753173828125","89.5753173828125","89.5753173828125","23.962236404418945","23.962236404418945","23.962236404418945"
"8789","40.895469665527344","40.895469665527344","40.895469665527344","91.2659683227539","91.2659683227539","91.2659683227539","29.11080551147461","29.11080551147461","29.11080551147461","40.96876907348633","40.96876907348633","40.96876907348633","91.63607025146484","91.63607025146484","91.63607025146484","28.98015022277832","28.98015022277832","28.98015022277832"
"8819","45.19122314453125","45.19122314453125","45.19122314453125","103.61216735839844","103.61216735839844","103.61216735839844","22.664072036743164","22.664072036743164","22.664072036743164","45.307762145996094","45.307762145996094","45.307762145996094","103.71958923339844","103.71958923339844","103.71958923339844","22.57183837890625","22.57183837890625","22.57183837890625"
"8849","38.56449508666992","38.56449508666992","38.56449508666992","91.2309341430664","91.2309341430664","91.2309341430664","24.39801788330078","24.39801788330078","24.39801788330078","38.504066467285156","38.504066467285156","38.504066467285156","91.16867065429688","91.16867065429688","91.16867065429688","24.585329055786133","24.585329055786133","24.585329055786133"
"8879","45.53624725341797","45.53624725341797","45.53624725341797","98.2291488647461","98.2291488647461","98.2291488647461","21.036710739135742","21.036710739135742","21.036710739135742","45.38719940185547","45.38719940185547","45.38719940185547","98.39974212646484","98.39974212646484","98.39974212646484","21.033849716186523","21.033849716186523","21.033849716186523"
"8909","47.13710021972656","47.13710021972656","47.13710021972656","106.16281127929688","106.16281127929688","106.16281127929688","23.4363956451416","23.4363956451416","23.4363956451416","47.28308868408203","47.28308868408203","47.28308868408203","106.15267944335938","106.15267944335938","106.15267944335938","23.54741859436035","23.54741859436035","23.54741859436035"
"8939","44.65623474121094","44.65623474121094","44.65623474121094","99.17259216308594","99.17259216308594","99.17259216308594","30.335458755493164","30.335458755493164","30.335458755493164","44.348026275634766","44.348026275634766","44.348026275634766","99.49979400634766","99.49979400634766","99.49979400634766","30.391254425048828","30.391254425048828","30.391254425048828"
"8969","42.21517562866211","42.21517562866211","42.21517562866211","98.23169708251953","98.23169708251953","98.23169708251953","24.520355224609375","24.520355224609375","24.520355224609375","42.12195587158203","42.12195587158203","42.12195587158203","98.44611358642578","98.44611358642578","98.44611358642578","24.563867568969727","24.563867568969727","24.563867568969727"
"8999","41.93144607543945","41.93144607543945","41.93144607543945","98.83499908447266","98.83499908447266","98.83499908447266","20.988258361816406","20.988258361816406","20.988258361816406","42.06096649169922","42.06096649169922","42.06096649169922","98.22618865966797","98.22618865966797","98.22618865966797","20.85126495361328","20.85126495361328","20.85126495361328"
